"<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>,<oi>"
"414,20170811,112541,11.700,11.700,11.700,11.700,2000.000,0"
"415,20170811,112543,11.700,11.700,11.700,11.700,2788.000,0"
"416,20170811,112614,11.750,11.750,11.750,11.750,1000.000,0"
"417,20170811,112617,11.750,11.750,11.750,11.750,4000.000,0"
"418,20170811,112624,11.800,11.800,11.800,11.800,5000.000,0"
"419,20170811,112624,11.800,11.800,11.800,11.800,10000.000,0"
"420,20170811,113015,11.850,11.850,11.850,11.850,1000.000,0"
"421,20170811,113108,11.850,11.850,11.850,11.850,703.000,0"
"422,20170811,113108,11.850,11.850,11.850,11.850,1297.000,0"
"423,20170811,113108,11.850,11.850,11.850,11.850,1000.000,0"
"424,20170811,113112,11.850,11.850,11.850,11.850,4297.000,0"
"425,20170811,113127,11.850,11.850,11.850,11.850,5000.000,0"
"426,20170811,113130,11.850,11.850,11.850,11.850,854.000,0"
"427,20170811,113136,11.900,11.900,11.900,11.900,22214.000,0"
"428,20170811,113136,11.900,11.900,11.900,11.900,1900.000,0"
"429,20170811,113136,11.900,11.900,11.900,11.900,1500.000,0"
"430,20170811,113141,12.000,12.000,12.000,12.000,1700.000,0"
"431,20170811,113141,12.000,12.000,12.000,12.000,650.000,0"
"432,20170811,113145,12.150,12.150,12.150,12.150,1000.000,0"
"433,20170811,113148,12.400,12.400,12.400,12.400,26.000,0"
"434,20170811,113410,12.200,12.200,12.200,12.200,1000.000,0"
"435,20170811,113437,12.000,12.000,12.000,12.000,1775.000,0"
"436,20170811,113536,11.850,11.850,11.850,11.850,347.000,0"
"437,20170811,113543,12.000,12.000,12.000,12.000,1000.000,0"
"438,20170811,113636,11.900,11.900,11.900,11.900,2700.000,0"
"439,20170811,113652,11.850,11.850,11.850,11.850,6404.000,0"
"440,20170811,113652,11.850,11.850,11.850,11.850,1000.000,0"
"441,20170811,113715,12.000,12.000,12.000,12.000,833.000,0"
"442,20170811,113752,12.000,12.000,12.000,12.000,4729.000,0"
"443,20170811,113803,12.050,12.050,12.050,12.050,692.000,0"
"444,20170811,113821,12.050,12.050,12.050,12.050,650.000,0"
"445,20170811,113836,12.050,12.050,12.050,12.050,829.000,0"
"446,20170811,113850,11.850,11.850,11.850,11.850,300.000,0"
"447,20170811,113907,11.850,11.850,11.850,11.850,525.000,0"
"448,20170811,113907,11.850,11.850,11.850,11.850,875.000,0"
"449,20170811,113911,11.850,11.850,11.850,11.850,1584.000,0"
"450,20170811,113911,11.850,11.850,11.850,11.850,2000.000,0"
"451,20170811,113911,11.850,11.850,11.850,11.850,1000.000,0"
"452,20170811,113921,11.850,11.850,11.850,11.850,1400.000,0"
"453,20170811,114033,11.800,11.800,11.800,11.800,790.000,0"
"454,20170811,114033,11.850,11.850,11.850,11.850,1000.000,0"
"455,20170811,114033,11.800,11.800,11.800,11.800,1000.000,0"
"456,20170811,114033,11.800,11.800,11.800,11.800,4000.000,0"
"457,20170811,114033,11.800,11.800,11.800,11.800,2250.000,0"
"458,20170811,114033,11.800,11.800,11.800,11.800,260.000,0"
"459,20170811,114033,11.800,11.800,11.800,11.800,700.000,0"
"460,20170811,114157,11.850,11.850,11.850,11.850,10000.000,0"
"461,20170811,114157,11.850,11.850,11.850,11.850,500.000,0"
"462,20170811,114157,11.850,11.850,11.850,11.850,500.000,0"
"463,20170811,114258,11.850,11.850,11.850,11.850,2000.000,0"
"464,20170811,114311,11.900,11.900,11.900,11.900,1000.000,0"
"465,20170811,114426,11.900,11.900,11.900,11.900,500.000,0"
"466,20170811,114426,11.900,11.900,11.900,11.900,8000.000,0"
"467,20170811,114505,11.950,11.950,11.950,11.950,1700.000,0"
"468,20170811,114615,11.950,11.950,11.950,11.950,1173.000,0"
"469,20170811,114615,11.950,11.950,11.950,11.950,1300.000,0"
"470,20170811,114630,11.900,11.900,11.900,11.900,15000.000,0"
"471,20170811,114752,11.850,11.850,11.850,11.850,5000.000,0"
"472,20170811,114818,11.850,11.850,11.850,11.850,1000.000,0"
"473,20170811,114818,11.850,11.850,11.850,11.850,1800.000,0"
"474,20170811,114818,11.850,11.850,11.850,11.850,20000.000,0"
"475,20170811,114824,11.950,11.950,11.950,11.950,3827.000,0"
"476,20170811,114824,11.950,11.950,11.950,11.950,1173.000,0"
"477,20170811,114831,11.950,11.950,11.950,11.950,27.000,0"
"478,20170811,115421,11.900,11.900,11.900,11.900,26.000,0"
"479,20170811,115425,11.900,11.900,11.900,11.900,3174.000,0"
"480,20170811,115438,11.950,11.950,11.950,11.950,663.000,0"
"481,20170811,115446,11.950,11.950,11.950,11.950,37.000,0"
"482,20170811,115604,11.950,11.950,11.950,11.950,246.000,0"
"483,20170811,115604,11.950,11.950,11.950,11.950,3600.000,0"
"484,20170811,115604,11.950,11.950,11.950,11.950,1100.000,0"
"485,20170811,115604,11.950,11.950,11.950,11.950,54.000,0"
"486,20170811,115717,11.950,11.950,11.950,11.950,250.000,0"
"487,20170811,115755,11.950,11.950,11.950,11.950,2750.000,0"
"488,20170811,115755,11.950,11.950,11.950,11.950,22250.000,0"
"489,20170811,115802,11.950,11.950,11.950,11.950,3000.000,0"
"490,20170811,115802,11.950,11.950,11.950,11.950,504.000,0"
"491,20170811,115809,12.000,12.000,12.000,12.000,300.000,0"
"492,20170811,115809,12.000,12.000,12.000,12.000,1700.000,0"
"493,20170811,115816,12.000,12.000,12.000,12.000,2000.000,0"
"494,20170811,115822,12.000,12.000,12.000,12.000,3600.000,0"
"495,20170811,115822,12.000,12.000,12.000,12.000,5000.000,0"
"496,20170811,115822,12.000,12.000,12.000,12.000,1028.000,0"
"497,20170811,115822,12.000,12.000,12.000,12.000,1300.000,0"
"498,20170811,115824,12.000,12.000,12.000,12.000,1000.000,0"
"499,20170811,115831,12.000,12.000,12.000,12.000,1000.000,0"
"500,20170811,115834,12.000,12.000,12.000,12.000,746.000,0"
"501,20170811,115849,12.050,12.050,12.050,12.050,29.000,0"
"502,20170811,115906,12.000,12.000,12.000,12.000,2000.000,0"
"503,20170811,115911,11.950,11.950,11.950,11.950,26.000,0"
"504,20170811,115955,12.000,12.000,12.000,12.000,2000.000,0"
"505,20170811,120033,11.950,11.950,11.950,11.950,26.000,0"
"506,20170811,120206,11.950,11.950,11.950,11.950,1000.000,0"
"507,20170811,120214,11.950,11.950,11.950,11.950,444.000,0"
"508,20170811,120228,11.950,11.950,11.950,11.950,2000.000,0"
"509,20170811,120309,12.000,12.000,12.000,12.000,900.000,0"
"510,20170811,120310,12.000,12.000,12.000,12.000,2308.000,0"
"511,20170811,120358,12.000,12.000,12.000,12.000,192.000,0"
"512,20170811,120358,12.000,12.000,12.000,12.000,2000.000,0"
"513,20170811,120358,12.000,12.000,12.000,12.000,1600.000,0"
"514,20170811,120416,12.050,12.050,12.050,12.050,300.000,0"
"515,20170811,120416,12.050,12.050,12.050,12.050,2200.000,0"
"516,20170811,120416,12.050,12.050,12.050,12.050,1500.000,0"
"517,20170811,120417,12.050,12.050,12.050,12.050,2800.000,0"
"518,20170811,120431,12.100,12.100,12.100,12.100,1500.000,0"
"519,20170811,120431,12.100,12.100,12.100,12.100,2000.000,0"
"520,20170811,120431,12.100,12.100,12.100,12.100,5389.000,0"
"521,20170811,120505,12.050,12.050,12.050,12.050,4000.000,0"
"522,20170811,120534,12.050,12.050,12.050,12.050,5000.000,0"
"523,20170811,120603,12.000,12.000,12.000,12.000,5000.000,0"
"524,20170811,120827,12.100,12.100,12.100,12.100,5000.000,0"
"525,20170811,120846,12.100,12.100,12.100,12.100,2500.000,0"
"526,20170811,120857,12.100,12.100,12.100,12.100,500.000,0"
"527,20170811,120903,12.100,12.100,12.100,12.100,1314.000,0"
"528,20170811,120929,12.100,12.100,12.100,12.100,686.000,0"
"529,20170811,120929,12.100,12.100,12.100,12.100,560.000,0"
"530,20170811,121017,12.100,12.100,12.100,12.100,1239.000,0"
"531,20170811,121025,12.100,12.100,12.100,12.100,61.000,0"
"532,20170811,121131,12.050,12.050,12.050,12.050,20.000,0"
"533,20170811,121206,12.100,12.100,12.100,12.100,1000.000,0"
"534,20170811,121206,12.100,12.100,12.100,12.100,3700.000,0"
"535,20170811,121217,12.100,12.100,12.100,12.100,754.000,0"
"536,20170811,121226,12.150,12.150,12.150,12.150,126.000,0"
"537,20170811,121308,12.150,12.150,12.150,12.150,1826.000,0"
"538,20170811,121308,12.150,12.150,12.150,12.150,1874.000,0"
"539,20170811,121431,12.100,12.100,12.100,12.100,1329.000,0"
"540,20170811,121520,12.100,12.100,12.100,12.100,300.000,0"
"541,20170811,121524,12.050,12.050,12.050,12.050,3180.000,0"
"542,20170811,121524,12.050,12.050,12.050,12.050,82.000,0"
"543,20170811,121524,12.050,12.050,12.050,12.050,3768.000,0"
"544,20170811,121716,12.100,12.100,12.100,12.100,4371.000,0"
"545,20170811,121731,12.100,12.100,12.100,12.100,2000.000,0"
"546,20170811,121747,12.100,12.100,12.100,12.100,8000.000,0"
"547,20170811,121817,12.100,12.100,12.100,12.100,22330.000,0"
"548,20170811,121820,12.100,12.100,12.100,12.100,22803.000,0"
"549,20170811,121826,12.050,12.050,12.050,12.050,10.000,0"
"550,20170811,121937,12.050,12.050,12.050,12.050,149.000,0"
"551,20170811,121937,12.050,12.050,12.050,12.050,829.000,0"
"552,20170811,121937,12.050,12.050,12.050,12.050,3000.000,0"
"553,20170811,121937,12.050,12.050,12.050,12.050,2031.000,0"
"554,20170811,121937,12.050,12.050,12.050,12.050,759.000,0"
"555,20170811,121952,12.000,12.000,12.000,12.000,1100.000,0"
"556,20170811,121952,12.000,12.000,12.000,12.000,670.000,0"
"557,20170811,121952,12.000,12.000,12.000,12.000,1729.000,0"
"558,20170811,121952,12.000,12.000,12.000,12.000,533.000,0"
"559,20170811,121952,12.000,12.000,12.000,12.000,2458.000,0"
"560,20170811,121957,11.950,11.950,11.950,11.950,20.000,0"
"561,20170811,122203,11.950,11.950,11.950,11.950,300.000,0"
"562,20170811,122313,11.900,11.900,11.900,11.900,857.000,0"
"563,20170811,122313,11.850,11.850,11.850,11.850,3000.000,0"
"564,20170811,122313,11.950,11.950,11.950,11.950,680.000,0"
"565,20170811,122313,11.950,11.950,11.950,11.950,1000.000,0"
"566,20170811,122313,11.900,11.900,11.900,11.900,840.000,0"
"567,20170811,122313,11.900,11.900,11.900,11.900,600.000,0"
"568,20170811,122313,11.850,11.850,11.850,11.850,700.000,0"
"569,20170811,122318,11.850,11.850,11.850,11.850,323.000,0"
"570,20170811,122353,11.950,11.950,11.950,11.950,2510.000,0"
"571,20170811,122512,11.850,11.850,11.850,11.850,1500.000,0"
"572,20170811,122546,11.850,11.850,11.850,11.850,384.000,0"
"573,20170811,122828,11.950,11.950,11.950,11.950,510.000,0"
"574,20170811,122828,11.950,11.950,11.950,11.950,1490.000,0"
"575,20170811,122908,11.950,11.950,11.950,11.950,750.000,0"
"576,20170811,122931,11.950,11.950,11.950,11.950,129.000,0"
"577,20170811,122947,11.950,11.950,11.950,11.950,241.000,0"
"578,20170811,123209,12.000,12.000,12.000,12.000,12.000,0"
"579,20170811,123220,11.950,11.950,11.950,11.950,3500.000,0"
"580,20170811,123241,11.950,11.950,11.950,11.950,1500.000,0"
"581,20170811,123456,11.950,11.950,11.950,11.950,500.000,0"
"582,20170811,123456,11.950,11.950,11.950,11.950,1500.000,0"
"583,20170811,123503,11.950,11.950,11.950,11.950,400.000,0"
"584,20170811,123744,12.000,12.000,12.000,12.000,2083.000,0"
"585,20170811,123902,11.950,11.950,11.950,11.950,5000.000,0"
"586,20170811,124145,12.000,12.000,12.000,12.000,16.000,0"
"587,20170811,124150,12.000,12.000,12.000,12.000,800.000,0"
"588,20170811,124619,11.900,11.900,11.900,11.900,2000.000,0"
"589,20170811,124815,11.950,11.950,11.950,11.950,1500.000,0"
"590,20170811,124845,11.950,11.950,11.950,11.950,500.000,0"
"591,20170811,125257,11.900,11.900,11.900,11.900,350.000,0"
"592,20170811,125346,11.950,11.950,11.950,11.950,12000.000,0"
"593,20170811,125443,11.950,11.950,11.950,11.950,2510.000,0"
"594,20170811,125613,11.950,11.950,11.950,11.950,490.000,0"
"595,20170811,125807,11.950,11.950,11.950,11.950,400.000,0"
"596,20170811,125812,11.900,11.900,11.900,11.900,10.000,0"
"597,20170811,130635,11.850,11.850,11.850,11.850,300.000,0"
"598,20170811,130635,11.900,11.900,11.900,11.900,2230.000,0"
"599,20170811,130635,11.850,11.850,11.850,11.850,1370.000,0"
"600,20170811,130635,11.900,11.900,11.900,11.900,300.000,0"
"601,20170811,130635,11.850,11.850,11.850,11.850,500.000,0"
"602,20170811,130700,11.950,11.950,11.950,11.950,418.000,0"
"603,20170811,131338,11.950,11.950,11.950,11.950,1582.000,0"
"604,20170811,131338,11.950,11.950,11.950,11.950,2296.000,0"
"605,20170811,131338,11.950,11.950,11.950,11.950,2000.000,0"
"606,20170811,131338,11.950,11.950,11.950,11.950,3332.000,0"
"607,20170811,131512,11.950,11.950,11.950,11.950,1694.000,0"
"608,20170811,131517,11.900,11.900,11.900,11.900,803.000,0"
"609,20170811,132015,11.900,11.900,11.900,11.900,2500.000,0"
"610,20170811,132116,11.900,11.900,11.900,11.900,2000.000,0"
"611,20170811,132213,11.900,11.900,11.900,11.900,500.000,0"
"612,20170811,132240,11.900,11.900,11.900,11.900,130.000,0"
"613,20170811,132246,11.900,11.900,11.900,11.900,416.000,0"
"614,20170811,132429,11.900,11.900,11.900,11.900,168.000,0"
"615,20170811,132555,11.900,11.900,11.900,11.900,962.000,0"
"616,20170811,132555,11.900,11.900,11.900,11.900,252.000,0"
"617,20170811,132555,11.900,11.900,11.900,11.900,1286.000,0"
"618,20170811,132559,11.900,11.900,11.900,11.900,138.000,0"
"619,20170811,132653,11.950,11.950,11.950,11.950,74.000,0"
"620,20170811,132751,11.950,11.950,11.950,11.950,2000.000,0"
"621,20170811,132751,11.950,11.950,11.950,11.950,2000.000,0"
"622,20170811,132948,11.950,11.950,11.950,11.950,8632.000,0"
"623,20170811,133836,11.900,11.900,11.900,11.900,2000.000,0"
"624,20170811,134344,12.000,12.000,12.000,12.000,12.000,0"
"625,20170811,134735,11.950,11.950,11.950,11.950,2000.000,0"
"626,20170811,134848,11.950,11.950,11.950,11.950,585.000,0"
"627,20170811,134848,11.950,11.950,11.950,11.950,2000.000,0"
"628,20170811,134855,12.000,12.000,12.000,12.000,26.000,0"
"629,20170811,135241,11.950,11.950,11.950,11.950,700.000,0"
"630,20170811,135419,11.950,11.950,11.950,11.950,150.000,0"
"631,20170811,135541,11.950,11.950,11.950,11.950,150.000,0"
"632,20170811,135655,11.950,11.950,11.950,11.950,165.000,0"
"633,20170811,135948,11.950,11.950,11.950,11.950,835.000,0"
"634,20170811,135948,11.950,11.950,11.950,11.950,1165.000,0"
"635,20170811,141145,11.950,11.950,11.950,11.950,1300.000,0"
"636,20170811,141306,11.950,11.950,11.950,11.950,1300.000,0"
"637,20170811,141453,11.950,11.950,11.950,11.950,900.000,0"
"638,20170811,141453,11.950,11.950,11.950,11.950,835.000,0"
"639,20170811,141539,11.900,11.900,11.900,11.900,396.000,0"
"640,20170811,141550,11.900,11.900,11.900,11.900,100.000,0"
"641,20170811,142020,11.900,11.900,11.900,11.900,100.000,0"
"642,20170811,142020,11.900,11.900,11.900,11.900,2000.000,0"
"643,20170811,142020,11.900,11.900,11.900,11.900,1604.000,0"
"644,20170811,142020,11.900,11.900,11.900,11.900,2000.000,0"
"645,20170811,142134,11.950,11.950,11.950,11.950,5240.000,0"
"646,20170811,142134,11.950,11.950,11.950,11.950,464.000,0"
"647,20170811,142134,11.900,11.900,11.900,11.900,4296.000,0"
"648,20170811,142532,11.900,11.900,11.900,11.900,7000.000,0"
"649,20170811,142910,11.950,11.950,11.950,11.950,100.000,0"
"650,20170811,143531,11.950,11.950,11.950,11.950,1468.000,0"
"651,20170811,143531,11.950,11.950,11.950,11.950,300.000,0"
"652,20170811,143531,11.950,11.950,11.950,11.950,376.000,0"
"653,20170811,143531,11.950,11.950,11.950,11.950,2856.000,0"
"654,20170811,144538,11.900,11.900,11.900,11.900,1221.000,0"
"655,20170811,144538,11.900,11.900,11.900,11.900,700.000,0"
"656,20170811,144627,11.900,11.900,11.900,11.900,779.000,0"
"657,20170811,144627,11.900,11.900,11.900,11.900,1221.000,0"
"658,20170811,144837,11.950,11.950,11.950,11.950,375.000,0"
"659,20170811,145141,11.900,11.900,11.900,11.900,100.000,0"
"660,20170811,145553,11.950,11.950,11.950,11.950,500.000,0"
"661,20170811,150145,11.900,11.900,11.900,11.900,179.000,0"
"662,20170811,150145,11.900,11.900,11.900,11.900,420.000,0"
"663,20170811,150213,11.950,11.950,11.950,11.950,585.000,0"
"664,20170811,150452,11.950,11.950,11.950,11.950,822.000,0"
"665,20170811,150452,11.950,11.950,11.950,11.950,2178.000,0"
"666,20170811,150538,11.950,11.950,11.950,11.950,292.000,0"
"667,20170811,150538,11.950,11.950,11.950,11.950,30.000,0"
"668,20170811,150538,11.950,11.950,11.950,11.950,78.000,0"
"669,20170811,151223,11.950,11.950,11.950,11.950,120.000,0"
"670,20170811,151627,11.950,11.950,11.950,11.950,1650.000,0"
"671,20170811,151627,11.950,11.950,11.950,11.950,1850.000,0"
"672,20170811,151658,11.950,11.950,11.950,11.950,2500.000,0"
"673,20170811,151701,11.950,11.950,11.950,11.950,208.000,0"
"674,20170811,151836,12.000,12.000,12.000,12.000,42.000,0"
"675,20170811,151844,11.950,11.950,11.950,11.950,670.000,0"
"676,20170811,152003,12.000,12.000,12.000,12.000,5732.000,0"
"677,20170811,152003,12.000,12.000,12.000,12.000,5000.000,0"
"678,20170811,152003,12.000,12.000,12.000,12.000,6709.000,0"
"679,20170811,152003,12.000,12.000,12.000,12.000,1250.000,0"
"680,20170811,152003,12.000,12.000,12.000,12.000,1009.000,0"
"681,20170811,152003,12.000,12.000,12.000,12.000,300.000,0"
"682,20170811,152037,12.000,12.000,12.000,12.000,1209.000,0"
"683,20170811,152037,12.000,12.000,12.000,12.000,18291.000,0"
"684,20170811,152037,12.000,12.000,12.000,12.000,5000.000,0"
"685,20170811,152037,12.000,12.000,12.000,12.000,1000.000,0"
"686,20170811,152037,12.000,12.000,12.000,12.000,700.000,0"
"687,20170811,152059,12.000,12.000,12.000,12.000,1250.000,0"
"688,20170811,152105,12.000,12.000,12.000,12.000,750.000,0"
"689,20170811,152234,11.950,11.950,11.950,11.950,2000.000,0"
"690,20170811,152234,11.950,11.950,11.950,11.950,143.000,0"
"691,20170811,152505,11.950,11.950,11.950,11.950,140.000,0"
"692,20170811,152603,12.000,12.000,12.000,12.000,26.000,0"
"693,20170811,152858,12.000,12.000,12.000,12.000,1000.000,0"
"694,20170811,152939,12.000,12.000,12.000,12.000,859.000,0"
"695,20170811,153207,11.950,11.950,11.950,11.950,583.000,0"
"696,20170811,153207,11.950,11.950,11.950,11.950,1717.000,0"
"697,20170811,153720,11.950,11.950,11.950,11.950,1700.000,0"
"698,20170811,154601,11.950,11.950,11.950,11.950,2175.000,0"
"699,20170811,154601,11.950,11.950,11.950,11.950,3000.000,0"
"700,20170811,154904,12.000,12.000,12.000,12.000,26.000,0"
"701,20170811,155157,12.000,12.000,12.000,12.000,2500.000,0"
"702,20170811,155354,11.950,11.950,11.950,11.950,1500.000,0"
"703,20170811,155549,11.950,11.950,11.950,11.950,1500.000,0"
"704,20170811,160019,11.950,11.950,11.950,11.950,1500.000,0"
"705,20170811,160019,12.000,12.000,12.000,12.000,500.000,0"
"706,20170811,160039,11.950,11.950,11.950,11.950,6000.000,0"
"707,20170811,160045,12.000,12.000,12.000,12.000,15.000,0"
"708,20170811,160211,11.900,11.900,11.900,11.900,1190.000,0"
"709,20170811,160452,11.950,11.950,11.950,11.950,3000.000,0"
"710,20170811,160550,11.950,11.950,11.950,11.950,1940.000,0"
"711,20170811,160659,11.950,11.950,11.950,11.950,200.000,0"
"712,20170811,160706,11.950,11.950,11.950,11.950,380.000,0"
"713,20170811,160829,11.950,11.950,11.950,11.950,1480.000,0"
"714,20170811,160829,11.950,11.950,11.950,11.950,20.000,0"
"715,20170811,161023,11.950,11.950,11.950,11.950,2000.000,0"
"716,20170811,161243,11.950,11.950,11.950,11.950,400.000,0"
"717,20170811,161243,11.950,11.950,11.950,11.950,500.000,0"
"718,20170811,161248,11.950,11.950,11.950,11.950,1100.000,0"
"719,20170811,161446,11.950,11.950,11.950,11.950,380.000,0"
"720,20170811,161446,11.950,11.950,11.950,11.950,1500.000,0"
"721,20170811,161452,11.950,11.950,11.950,11.950,4120.000,0"
"722,20170811,161840,11.900,11.900,11.900,11.900,5540.000,0"
"723,20170811,161840,11.900,11.900,11.900,11.900,1903.000,0"
"724,20170811,161840,11.900,11.900,11.900,11.900,840.000,0"
"725,20170811,161840,11.900,11.900,11.900,11.900,1717.000,0"
"726,20170811,161901,11.900,11.900,11.900,11.900,5300.000,0"
"727,20170811,161901,11.900,11.900,11.900,11.900,3097.000,0"
"728,20170811,161901,11.900,11.900,11.900,11.900,840.000,0"
"729,20170811,161901,11.900,11.900,11.900,11.900,167.000,0"
"730,20170811,162057,11.850,11.850,11.850,11.850,3000.000,0"
"731,20170811,162057,11.850,11.850,11.850,11.850,84.000,0"
"732,20170811,162057,11.850,11.850,11.850,11.850,2000.000,0"
