,Open,Close,"SI(C2<>B2,1,0)"
3410,2643.88989,2642.18994,1
3411,2653.83008,2663.98999,1
3412,2676.8999,2656.30005,1
3413,2670.1001,2677.84009,1
3414,2692.73999,2706.38989,1
3415,2710.11011,2708.63989,1
3416,2701.15991,2693.12988,1
3417,2692.56006,2670.13989,1
3418,2675.3999,2670.29004,1
3419,2680.80005,2634.56006,1
3420,2634.91992,2639.3999,1
3421,2651.6499,2666.93994,1
3422,2675.46997,2669.90991,1
3423,2682.51001,2648.05005,1
3424,2642.95996,2654.80005,1
3425,2654.23999,2635.66992,1
3426,2628.08008,2629.72998,1
3427,2621.44995,2663.41992,1
3428,2680.34009,2672.62988,1
3429,2670.26001,2671.91992,1
3430,2678.12012,2697.79004,1
3431,2705.02002,2723.07007,1
3432,2722.69995,2727.71997,1
3433,2738.46997,2730.12988,1
3434,2718.59009,2711.44995,1
3435,2712.62012,2722.45996,1
3436,2719.70996,2720.12988,1
3437,2717.3501,2712.96997,1
3438,2735.38989,2733.01001,1
3439,2738.34009,2724.43994,1
3440,2713.97998,2733.29004,1
3441,2730.93994,2727.76001,1
3442,2723.6001,2721.33008,1
