, PRECIO , VN , PxQ ,Mayor a 100K
50583,89.05,1327,118169.35,1
50584,89.1,123,10959.3,0
50585,89.1,50,4455,0
50586,89.1,377,33590.7,0
50587,89.15,100,8915,0
50588,89.15,23,2050.45,0
50589,89.15,20,1783,0
50590,89.15,45,4011.75,0
50591,89.15,150,13372.5,0
50592,89.3,420,37506,0
50593,89.3,420,37506,0
50594,89.3,300,26790,0
50595,89.4,200,17880,0
50596,89.3,615,54919.5,1
50597,89.35,40,3574,0
50598,89.3,245,21878.5,0
50599,89.15,159,14174.85,0
50600,89.15,61,5438.15,0
50601,89.1,250,22275,0
50602,89,750,66750,1
50603,89.1,250,22275,0
50604,89,755,67195,1
50605,89,182,16198,0
50606,89,1090,97010,1
50607,88.5,107,9469.5,0
50608,88.5,8,708,0
50609,89,500,44500,0
50610,89,35,3115,0
50611,89,57,5073,0
50612,89,200,17800,0
50613,89,743,66127,1
50614,89,250,22250,0
50615,89,1257,111873,1
50616,89,279,24831,0
50617,89,493,43877,0
50618,89,228,20292,0
50619,89,221,19669,0
50620,89,2000,178000,1
50621,89,2779,247331,1
50622,89,221,19669,0
50623,89.15,100,8915,0
50624,89.15,279,24872.85,0
50625,89,60,5340,0
50626,88.4,500,44200,0
50627,88.75,152,13490,0
50628,88.75,456,40470,0
50629,88.75,1070,94962.5,1
50630,88.6,600,53160,1
50631,88.6,400,35440,0
50632,88.6,1000,88600,1
50633,88.6,321,28440.6,0
50634,88.6,150,13290,0
50635,88.6,46,4075.6,0
50636,88.6,29,2569.4,0
50637,88.6,500,44300,0
50638,88.6,954,84524.4,1
50639,88.6,1000,88600,1
50640,88.6,500,44300,0
50641,88.5,100,8850,0
50642,88.5,286,25311,0
50643,88.5,114,10089,0
50644,88.4,305,26962,0
50645,88.4,1195,105638,1
50646,88.25,100,8825,0
50647,88.4,25,2210,0
50648,88.4,14,1237.6,0
50649,88.3,34,3002.2,0
50650,88,72,6336,0
50651,88,110,9680,0
50652,88,250,22000,0
50653,88.05,68,5987.4,0
50654,88,50,4400,0
50655,88.3,33,2913.9,0
50656,88.25,500,44125,0
50657,88.2,1000,88200,1
50658,88.3,1933,170683.9,1
50659,88.3,1000,88300,1
50660,88.3,567,50066.1,1
50661,88,48,4224,0
50662,88.4,194,17149.6,0
50663,88.4,306,27050.4,0
50664,87.8,400,35120,0
50665,87.5,500,43750,0
50666,87.9,112,9844.8,0
50667,87.9,100,8790,0
50668,88,100,8800,0
50669,87.9,31,2724.9,0
50670,88,65,5720,0
50671,88,450,39600,0
50672,88.4,39,3447.6,0
50673,88.4,100,8840,0
50674,88.4,100,8840,0
50675,88.4,100,8840,0
50676,88.4,10,884,0
50677,88.4,125,11050,0
50678,88.4,61,5392.4,0
50679,89.45,1000,89450,1
50680,89.45,69,6172.05,0
50681,89,145,12905,0
50682,89,11,979,0
50683,89,55,4895,0
50684,89,89,7921,0
50685,89.1,67,5969.7,0
50686,89.1,33,2940.3,0
50687,89.1,45,4009.5,0
50688,89.2,400,35680,0
50689,89.2,100,8920,0
50690,89.1,222,19780.2,0
50691,89.1,42,3742.2,0
50692,89.1,78,6949.8,0
50693,89.1,33,2940.3,0
50694,89.1,96,8553.6,0
50695,89.2,35,3122,0
50696,89.2,548,48881.6,0
50697,89,136,12104,0
50698,89.1,91,8108.1,0
50699,89.1,120,10692,0
50700,89,153,13617,0
50701,89.3,100,8930,0
50702,89.3,76,6786.8,0
50703,89.3,484,43221.2,0
50704,89.4,16,1430.4,0
50705,88.2,50,4410,0
50706,88.2,400,35280,0
50707,88.2,200,17640,0
50708,88,181,15928,0
50709,88,46,4048,0
50710,88,3,264,0
50711,87.5,500,43750,0
50712,88,136,11968,0
50713,87.5,60,5250,0
50714,88,794,69872,1
50715,88,280,24640,0
50716,88,723,63624,1
50717,88,134,11792,0
50718,88,69,6072,0
50719,88,170,14960,0
50720,88,161,14168,0
50721,88.2,350,30870,0
50722,88.2,300,26460,0
50723,88.9,70,6223,0
50724,88.9,20,1778,0
50725,88.9,30,2667,0
50726,88.5,134,11859,0
50727,88.3,160,14128,0
50728,88.5,419,37081.5,0
50729,88.5,500,44250,0
50730,88.3,970,85651,1
50731,88.3,560,49448,0
50732,88.3,85,7505.5,0
50733,88.2,110,9702,0
50734,88.2,110,9702,0
50735,88.1,30,2643,0
50736,88.1,228,20086.8,0
50737,88.05,15,1320.75,0
50738,88.1,250,22025,0
50739,88.1,134,11805.4,0
50740,88.1,115,10131.5,0
50741,88.1,110,9691,0
50742,88.1,87,7664.7,0
50743,88.1,33,2907.3,0
50744,88.05,85,7484.25,0
50745,88,110,9680,0
50746,88,5,440,0
50747,88,108,9504,0
50748,88,250,22000,0
50749,88,57,5016,0
50750,88,203,17864,0
50751,88,34,2992,0
50752,87.9,56,4922.4,0
50753,87.8,1000,87800,1
50754,87.6,200,17520,0
50755,87.6,119,10424.4,0
50756,87.6,500,43800,0
50757,87.5,60,5250,0
50758,87.5,60,5250,0
50759,87.5,85,7437.5,0
50760,87.4,200,17480,0
50761,87.2,100,8720,0
50762,87,450,39150,0
50763,87,350,30450,0
50764,87,500,43500,0
50765,87,6,522,0
50766,87,500,43500,0
50767,87,226,19662,0
50768,87,194,16878,0
50769,87,10,870,0
50770,87,274,23838,0
50771,87,40,3480,0
50772,87,200,17400,0
50773,87.2,55,4796,0
50774,87.2,200,17440,0
50775,87.2,233,20317.6,0
50776,87.2,117,10202.4,0
50777,87,400,34800,0
50778,87,109,9483,0
50779,87.2,115,10028,0
50780,87.8,119,10448.2,0
50781,88,400,35200,0
50782,88,200,17600,0
50783,88.2,200,17640,0
50784,88.2,127,11201.4,0
50785,88.6,101,8948.6,0
50786,88.6,124,10986.4,0
50787,88.5,560,49560,0
50788,88.5,100,8850,0
50789,88.5,216,19116,0
50790,88.5,200,17700,0
50791,88.5,84,7434,0
50792,88.4,400,35360,0
50793,88.4,424,37481.6,0
50794,88.4,638,56399.2,1
50795,88,119,10472,0
50796,88,191,16808,0
50797,88,110,9680,0
50798,88,543,47784,0
50799,88,233,20504,0
50800,88,125,11000,0
50801,88,200,17600,0
50802,88.25,226,19944.5,0
50803,88.3,500,44150,0
50804,88.3,320,28256,0
50805,88.3,180,15894,0
50806,88.3,245,21633.5,0
50807,88.3,76,6710.8,0
50808,88.25,450,39712.5,0
50809,88.3,100,8830,0
50810,88.3,52,4591.6,0
50811,88.3,448,39558.4,0
50812,88.4,538,47559.2,0
50813,88.5,916,81066,1
50814,88.5,554,49029,0
50815,88.5,264,23364,0
50816,88.8,50,4440,0
50817,88.8,100,8880,0
50818,88.8,130,11544,0
50819,88.7,100,8870,0
50820,88.8,11,976.8,0
50821,88.7,135,11974.5,0
50822,88.85,275,24433.75,0
50823,88.7,84,7450.8,0
50824,88.9,100,8890,0
50825,89,100,8900,0
50826,89,500,44500,0
50827,89,238,21182,0
50828,89,2000,178000,1
50829,89,9,801,0
50830,89,2991,266199,1
50831,89,100,8900,0
50832,89,60,5340,0
50833,88.9,150,13335,0
50834,89,900,80100,1
50835,88.9,17,1511.3,0
50836,88.5,320,28320,0
50837,88.5,280,24780,0
50838,88.7,1547,137218.9,1
50839,88.75,100,8875,0
50840,88.9,3000,266700,1
50841,88.4,462,40840.8,0
50842,88,240,21120,0
50843,88,220,19360,0
50844,88,350,30800,0
50845,88,330,29040,0
50846,88.25,407,35917.75,0
50847,88,230,20240,0
50848,88,550,48400,0
50849,88,220,19360,0
50850,88,450,39600,0
50851,88,220,19360,0
50852,88,190,16720,0
50853,88,270,23760,0
50854,88,33,2904,0
50855,88,220,19360,0
50856,88,187,16456,0
50857,88,300,26400,0
50858,88,50,4400,0
50859,87.9,200,17580,0
50860,87.9,30,2637,0
50861,88,100,8800,0
50862,88,900,79200,1
50863,88,285,25080,0
50864,88,1315,115720,1
50865,88,959,84392,1
50866,88,1041,91608,1
50867,88,60,5280,0
50868,87.9,78,6856.2,0
50869,88,10,880,0
50870,88,340,29920,0
50871,87.9,680,59772,1
50872,87.9,92,8086.8,0
50873,87.9,258,22678.2,0
50874,87.9,258,22678.2,0
50875,87.9,242,21271.8,0
50876,87.9,2,175.8,0
50877,87.9,420,36918,0
50878,87.9,129,11339.1,0
50879,88,1770,155760,1
50880,88,170,14960,0
50881,88,265,23320,0
50882,87.95,113,9938.35,0
50883,87.95,177,15567.15,0
50884,87.95,100,8795,0
50885,87.95,175,15391.25,0
50886,87.9,371,32610.9,0
50887,88,650,57200,1
50888,88,400,35200,0
50889,88,400,35200,0
50890,87.9,400,35160,0
50891,87.9,200,17580,0
50892,88,100,8800,0
50893,88,34,2992,0
50894,88,381,33528,0
50895,89,45,4005,0
50896,89,253,22517,0
50897,89,202,17978,0
50898,89,500,44500,0
50899,89,100,8900,0
50900,89,147,13083,0
50901,89.45,200,17890,0
50902,89,200,17800,0
50903,89.45,50,4472.5,0
50904,89.45,120,10734,0
50905,89.45,100,8945,0
50906,89.45,230,20573.5,0
50907,89.45,50,4472.5,0
50908,89.5,70,6265,0
50909,89.45,200,17890,0
50910,89.4,120,10728,0
50911,89.4,222,19846.8,0
50912,89.3,560,50008,1
50913,89.2,150,13380,0
50914,89,333,29637,0
50915,89,17,1513,0
50916,89,250,22250,0
50917,89,218,19402,0
50918,89,250,22250,0
50919,89,282,25098,0
50920,89,538,47882,0
50921,89.3,160,14288,0
50922,89.2,290,25868,0
50923,89,245,21805,0
50924,89,15,1335,0
50925,89,60,5340,0
50926,89,240,21360,0
50927,89,440,39160,0
50928,89.25,130,11602.5,0
50929,89.25,110,9817.5,0
50930,89.25,450,40162.5,0
50931,89.3,840,75012,1
50932,89.25,600,53550,1
50933,89.25,2310,206167.5,1
50934,89.3,640,57152,1
50935,89.2,246,21943.2,0
50936,89,15,1335,0
50937,89,20,1780,0
50938,89,20,1780,0
50939,88.95,82,7293.9,0
50940,89,68,6052,0
50941,89,123,10947,0
50942,89,377,33553,0
50943,89,25,2225,0
50944,89,190,16910,0
50945,89,150,13350,0
50946,88.9,562,49961.8,0
50947,88.9,111,9867.9,0
50948,88.8,35,3108,0
50949,88.8,225,19980,0
50950,88.8,88,7814.4,0
50951,88.8,25,2220,0
50952,88.8,25,2220,0
50953,88.8,256,22732.8,0
50954,88.8,819,72727.2,1
50955,88.8,225,19980,0
50956,88.5,54,4779,0
50957,88.8,101,8968.8,0
50958,88.75,19,1686.25,0
50959,88.5,79,6991.5,0
50960,88.5,25,2212.5,0
50961,88.5,25,2212.5,0
50962,88.5,25,2212.5,0
50963,88.5,66,5841,0
50964,88.7,9,798.3,0
50965,88.7,7,620.9,0
50966,89,668,59452,1
50967,88.8,19,1687.2,0
50968,88.8,29,2575.2,0
50969,88.9,784,69697.6,1
50970,88.7,704,62444.8,1
50971,88.45,72,6368.4,0
50972,88.5,528,46728,0
50973,88.3,300,26490,0
50974,88,85,7480,0
50975,88,25,2200,0
50976,88,25,2200,0
50977,88,25,2200,0
50978,88,28,2464,0
50979,88.1,100,8810,0
50980,88.2,25,2205,0
50981,88.2,25,2205,0
50982,88.2,25,2205,0
50983,88,195,17160,0
50984,88,200,17600,0
50985,88.05,102,8981.1,0
50986,88.05,50,4402.5,0
50987,88.05,54,4754.7,0
50988,88.05,22,1937.1,0
50989,88.05,129,11358.45,0
50990,88,524,46112,0
50991,88.05,2,176.1,0
50992,88,242,21296,0
50993,88,158,13904,0
50994,88,842,74096,1
50995,88,22,1936,0
50996,88,130,11440,0
50997,88,300,26400,0
50998,88,272,23936,0
50999,87.7,40,3508,0
51000,87.7,171,14996.7,0
51001,87.7,180,15786,0
51002,87.7,100,8770,0
51003,87.8,154,13521.2,0
51004,87.7,146,12804.2,0
51005,87.8,200,17560,0
51006,87.8,146,12818.8,0
51007,87.75,55,4826.25,0
51008,88,74,6512,0
51009,88,276,24288,0
51010,88,2725,239800,1
51011,88,71,6248,0
51012,88,204,17952,0
51013,88,3000,264000,1
51014,88,275,24200,0
51015,88,4725,415800,1
51016,87.8,50,4390,0
51017,88,2000,176000,1
51018,88,3275,288200,1
51019,88.1,40,3524,0
51020,88.3,78,6887.4,0
51021,88.3,1122,99072.6,1
51022,88.3,45,3973.5,0
51023,88.3,67,5916.1,0
51024,88.3,33,2913.9,0
51025,88.3,120,10596,0
51026,88.3,100,8830,0
51027,88.3,137,12097.1,0
51028,88.3,13,1147.9,0
51029,88.3,363,32052.9,0
51030,89,200,17800,0
51031,89,125,11125,0
51032,89,260,23140,0
51033,89,30,2670,0
51034,89,585,52065,1
51035,89,50,4450,0
51036,89,150,13350,0
51037,89,189,16821,0
51038,89.1,200,17820,0
51039,89.1,100,8910,0
51040,89.1,100,8910,0
51041,89.1,40,3564,0
51042,89.1,220,19602,0
51043,89.1,120,10692,0
51044,89.1,102,9088.2,0
51045,89.2,110,9812,0
51046,89.2,221,19713.2,0
51047,89.3,500,44650,0
51048,89.3,200,17860,0
51049,89.3,230,20539,0
51050,89.3,200,17860,0
51051,89.3,190,16967,0
51052,89.3,190,16967,0
51053,89.3,150,13395,0
51054,89.3,50,4465,0
51055,89.3,490,43757,0
51056,89.3,310,27683,0
51057,89.3,140,12502,0
51058,89.25,100,8925,0
51059,89.3,10,893,0
51060,89.3,490,43757,0
51061,89.35,35,3127.25,0
51062,89.45,311,27818.95,0
51063,89.45,89,7961.05,0
51064,89.5,194,17363,0
51065,89.4,106,9476.4,0
51066,89.5,536,47972,0
51067,89.5,100,8950,0
51068,89.5,364,32578,0
51069,89.5,636,56922,1
51070,89.5,125,11187.5,0
51071,89.6,67,6003.2,0
51072,89.65,400,35860,0
51073,89.65,300,26895,0
51074,89.65,150,13447.5,0
51075,89.65,600,53790,1
51076,89.65,300,26895,0
51077,89.65,70,6275.5,0
51078,89.65,2500,224125,1
51079,89.65,300,26895,0
51080,89.65,180,16137,0
51081,89.65,200,17930,0
51082,89.65,160,14344,0
51083,89.65,640,57376,1
51084,89.75,150,13462.5,0
51085,89.7,36,3229.2,0
51086,89.7,1500,134550,1
51087,89.7,464,41620.8,0
51088,89.75,350,31412.5,0
51089,89.75,1000,89750,1
51090,89.75,1200,107700,1
51091,89.75,800,71800,1
51092,89.8,100,8980,0
51093,90,200,18000,0
51094,90,1222,109980,1
51095,89.9,67,6023.3,0
51096,90,57,5130,0
51097,90,100,9000,0
51098,90,65,5850,0
51099,90,300,27000,0
51100,90,78,7020,0
51101,90,10,900,0
51102,90,125,11250,0
51103,90,3,270,0
51104,89.75,1200,107700,1
51105,89.75,800,71800,1
51106,90,97,8730,0
51107,90,603,54270,1
51108,90,177,15930,0
51109,90,86,7740,0
51110,90,37,3330,0
51111,90,110,9900,0
51112,90,501,45090,0
51113,90,213,19170,0
51114,90,230,20700,0
51115,90,56,5040,0
51116,90,499,44910,0
51117,90.2,150,13530,0
51118,90.2,60,5412,0
51119,90.2,90,8118,0
51120,90.3,221,19956.3,0
51121,90.3,50,4515,0
51122,90.3,36,3250.8,0
51123,90.3,700,63210,1
51124,90.4,46,4158.4,0
51125,90.4,104,9401.6,0
51126,90.4,100,9040,0
51127,90.35,1000,90350,1
51128,90.35,1200,108420,1
51129,90.4,410,37064,0
51130,90.4,90,8136,0
51131,90.4,314,28385.6,0
51132,90.4,482,43572.8,0
51133,90.4,1000,90400,1
51134,90.5,132,11946,0
51135,90.4,1018,92027.2,1
51136,90.2,148,13349.6,0
51137,90,101,9090,0
51138,90,284,25560,0
51139,90.3,36,3250.8,0
51140,90.35,800,72280,1
51141,90.3,1027,92738.1,1
51142,90.2,70,6314,0
51143,90.35,386,34875.1,0
51144,89.6,3,268.8,0
51145,89.6,858,76876.8,1
51146,89.6,287,25715.2,0
51147,89.6,1000,89600,1
51148,89.6,1500,134400,1
51149,89.6,100,8960,0
51150,89.6,89,7974.4,0
51151,89.6,70,6272,0
51152,89.6,110,9856,0
51153,89.6,3200,286720,1
51154,89.6,931,83417.6,1
51155,89.6,450,40320,0
51156,89.6,111,9945.6,0
51157,89.6,69,6182.4,0
51158,89.6,390,34944,0
51159,89.6,279,24998.4,0
51160,89.6,1700,152320,1
51161,89.6,2000,179200,1
51162,89.6,1,89.6,0
51163,89.6,500,44800,0
51164,89.6,44,3942.4,0
51165,89.6,18,1612.8,0
51166,89.6,167,14963.2,0
51167,89.6,1250,112000,1
51168,89.6,2107,188787.2,1
51169,89.6,2,179.2,0
51170,89.6,1000,89600,1
51171,90.1,700,63070,1
51172,90.3,50,4515,0
51173,90.3,300,27090,0
51174,90.3,332,29979.6,0
51175,90.3,280,25284,0
51176,90.3,20,1806,0
51177,90.3,150,13545,0
51178,90.3,265,23929.5,0
51179,90.3,219,19775.7,0
51180,90.35,145,13100.75,0
51181,90.4,136,12294.4,0
51182,90.4,1000,90400,1
51183,90.2,250,22550,0
51184,90.4,46,4158.4,0
51185,90.45,300,27135,0
51186,90.5,500,45250,0
51187,90.45,418,37808.1,0
51188,90.4,14,1265.6,0
51189,90.4,100,9040,0
51190,90.4,300,27120,0
51191,90.3,1200,108360,1
51192,90.5,100,9050,0
51193,90.4,221,19978.4,0
51194,90.4,200,18080,0
51195,90.4,100,9040,0
51196,90.3,56,5056.8,0
51197,90.3,50,4515,0
51198,90.4,165,14916,0
51199,90.3,194,17518.2,0
51200,90.3,77,6953.1,0
51201,90.25,187,16876.75,0
51202,90.3,1729,156128.7,1
51203,90.4,121,10938.4,0
51204,90.3,150,13545,0
51205,90.2,1500,135300,1
51206,90.2,24,2164.8,0
51207,91,48,4368,0
51208,91,46,4186,0
51209,91,2,182,0
51210,91,109,9919,0
51211,91,109,9919,0
51212,91,150,13650,0
51213,91,17,1547,0
51214,91,87,7917,0
51215,91,150,13650,0
51216,91,13,1183,0
51217,91,100,9100,0
51218,91,145,13195,0
51219,91,243,22113,0
51220,91,12,1092,0
51221,91,219,19929,0
51222,91,2,182,0
51223,91,53,4823,0
51224,91.1,218,19859.8,0
51225,91.1,131,11934.1,0
51226,91.1,180,16398,0
51227,91.5,33,3019.5,0
51228,92,300,27600,0
51229,92,629,57868,1
51230,92,186,17112,0
51231,92,43,3956,0
51232,92,166,15272,0
51233,92,184,16928,0
51234,92,86,7912,0
51235,92,101,9292,0
51236,92,100,9200,0
51237,92,900,82800,1
51238,92,634,58328,1
51239,92,300,27600,0
51240,92,236,21712,0
51241,92,3,276,0
51242,92,300,27600,0
51243,92.5,291,26917.5,0
51244,92,9,828,0
51245,92,161,14812,0
51246,92,91,8372,0
51247,92,300,27600,0
51248,92,30,2760,0
51249,92,54,4968,0
51250,92,625,57500,1
51251,92,800,73600,1
51252,92,278,25576,0
51253,92,152,13984,0
51254,92,75,6900,0
51255,92.5,488,45140,0
51256,92.5,159,14707.5,0
51257,92.45,108,9984.6,0
51258,92.45,220,20339,0
51259,92.45,109,10077.05,0
51260,92.5,28,2590,0
51261,92.5,512,47360,0
51262,92.5,222,20535,0
51263,92.9,266,24711.4,0
51264,92.95,500,46475,0
51265,93,4128,383904,1
51266,92.9,138,12820.2,0
51267,92.9,50,4645,0
51268,92.9,184,17093.6,0
51269,93,720,66960,1
51270,92.9,234,21738.6,0
51271,93,53,4929,0
51272,93,100,9300,0
51273,93,2000,186000,1
51274,93,1324,123132,1
51275,93.5,74,6919,0
51276,93.5,18,1683,0
51277,93.5,282,26367,0
51278,93.5,1000,93500,1
51279,93.5,53,4955.5,0
51280,93.5,5,467.5,0
51281,93.5,500,46750,0
51282,93,392,36456,0
51283,93.1,350,32585,0
51284,93.5,42,3927,0
51285,93.5,15,1402.5,0
51286,93.5,303,28330.5,0
51287,93.5,697,65169.5,1
51288,93.45,100,9345,0
51289,93.5,210,19635,0
51290,93.5,81,7573.5,0
51291,93.5,12,1122,0
51292,93.9,378,35494.2,0
51293,94,100,9400,0
51294,93.95,500,46975,0
51295,94,22,2068,0
51296,94,234,21996,0
51297,94,1744,163936,1
51298,94,119,11186,0
51299,94,137,12878,0
51300,94,205,19270,0
51301,94,90,8460,0
51302,94,350,32900,0
51303,94,29,2726,0
51304,94.2,150,14130,0
51305,94.7,27,2556.9,0
51306,94.5,111,10489.5,0
51307,94.5,100,9450,0
51308,94.5,499,47155.5,0
51309,94.3,55,5186.5,0
51310,94.5,100,9450,0
51311,94.5,285,26932.5,0
51312,94.5,100,9450,0
51313,94.5,350,33075,0
51314,94.3,29,2734.7,0
51315,94.2,265,24963,0
51316,94.2,150,14130,0
51317,94.2,33,3108.6,0
51318,94,60,5640,0
51319,94,197,18518,0
51320,93.7,31,2904.7,0
51321,93.8,90,8442,0
51322,94,106,9964,0
51323,93.9,212,19906.8,0
51324,93.7,489,45819.3,0
51325,93.7,900,84330,1
51326,94,307,28858,0
51327,94,700,65800,1
51328,93.9,56,5258.4,0
51329,94,1793,168542,1
51330,93.95,120,11274,0
51331,94,100,9400,0
51332,94,30,2820,0
51333,94,20,1880,0
51334,94,118,11092,0
51335,93.9,425,39907.5,0
51336,93.9,300,28170,0
51337,93.9,25,2347.5,0
51338,93.9,28,2629.2,0
51339,94,42,3948,0
51340,93.9,222,20845.8,0
51341,93.9,500,46950,0
51342,93.9,300,28170,0
51343,93.9,250,23475,0
51344,93.8,59,5534.2,0
51345,93.8,241,22605.8,0
51346,93.8,259,24294.2,0
51347,93.9,106,9953.4,0
51348,93.9,144,13521.6,0
51349,93.9,956,89768.4,1
51350,93.85,115,10792.75,0
51351,93.8,1,93.8,0
51352,93.7,1781,166879.7,1
51353,93.7,103,9651.1,0
51354,93.7,73,6840.1,0
51355,93.7,34,3185.8,0
51356,93.7,48,4497.6,0
51357,93.9,36,3380.4,0
51358,93.9,44,4131.6,0
51359,93.9,141,13239.9,0
51360,93.9,39,3662.1,0
51361,93.95,620,58249,1
51362,93.9,200,18780,0
51363,93.9,74,6948.6,0
51364,93.9,1159,108830.1,1
51365,93.9,303,28451.7,0
51366,93.85,177,16611.45,0
51367,93.8,300,28140,0
51368,93.8,500,46900,0
51369,93.85,75,7038.75,0
51370,93.85,50,4692.5,0
51371,93.85,798,74892.3,1
51372,93.9,202,18967.8,0
51373,93.9,100,9390,0
51374,93.8,235,22043,0
51375,93.8,564,52903.2,1
51376,93.8,436,40896.8,0
51377,93.85,170,15954.5,0
51378,93.85,255,23931.75,0
51379,93.85,75,7038.75,0
51380,93.85,100,9385,0
51381,93.85,325,30501.25,0
51382,93.85,750,70387.5,1
51383,93.8,129,12100.2,0
51384,93.8,100,9380,0
51385,93.8,171,16039.8,0
51386,93.85,213,19990.05,0
51387,93.85,200,18770,0
51388,93.85,100,9385,0
51389,93.8,10,938,0
51390,93.85,300,28155,0
51391,93.8,241,22605.8,0
51392,93.8,181,16977.8,0
51393,93.85,131,12294.35,0
51394,93.8,19,1782.2,0
51395,93.7,67,6277.9,0
51396,93.7,4,374.8,0
51397,93.7,179,16772.3,0
51398,93.8,300,28140,0
51399,93.85,100,9385,0
51400,93.85,63,5912.55,0
51401,93.8,225,21105,0
51402,93.7,300,28110,0
51403,93.7,500,46850,0
51404,93.7,213,19958.1,0
51405,93.7,136,12743.2,0
51406,93.8,74,6941.2,0
51407,93.8,1620,151956,1
51408,93.7,123,11525.1,0
51409,93.75,190,17812.5,0
51410,93.75,427,40031.25,0
51411,93.75,23,2156.25,0
51412,93.7,160,14992,0
51413,93.7,90,8433,0
51414,93.7,42,3935.4,0
51415,93.7,26,2436.2,0
51416,93.7,840,78708,1
51417,93.75,130,12187.5,0
51418,93.75,286,26812.5,0
51419,93.75,133,12468.75,0
51420,93.75,140,13125,0
51421,93.75,138,12937.5,0
51422,93.65,497,46544.05,0
51423,93.65,3,280.95,0
51424,93.75,159,14906.25,0
51425,93.75,41,3843.75,0
51426,93.65,190,17793.5,0
51427,93.65,340,31841,0
51428,93.65,211,19760.15,0
51429,93.7,53,4966.1,0
51430,93.7,75,7027.5,0
51431,93.7,101,9463.7,0
51432,93.75,148,13875,0
51433,93.75,63,5906.25,0
51434,93.75,77,7218.75,0
51435,93.8,81,7597.8,0
51436,93.8,250,23450,0
51437,93.8,18,1688.4,0
51438,93.7,60,5622,0
51439,93.7,15,1405.5,0
51440,93.7,480,44976,0
51441,93.75,520,48750,0
51442,93.75,755,70781.25,1
51443,93.75,35,3281.25,0
51444,93.75,300,28125,0
51445,93.75,315,29531.25,0
51446,93.75,285,26718.75,0
51447,93.75,74,6937.5,0
51448,93.7,50,4685,0
51449,93.75,20,1875,0
51450,93.75,196,18375,0
51451,93.75,333,31218.75,0
51452,93.7,50,4685,0
51453,93.75,5,468.75,0
51454,93.7,42,3935.4,0
51455,93.7,320,29984,0
51456,93.65,400,37460,0
51457,93.65,260,24349,0
51458,93.6,74,6926.4,0
51459,93.6,106,9921.6,0
51460,93.6,213,19936.8,0
51461,93.7,300,28110,0
51462,93.75,176,16500,0
51463,93.75,62,5812.5,0
51464,93.75,104,9750,0
51465,93.75,21,1968.75,0
51466,93.75,161,15093.75,0
51467,93.7,60,5622,0
51468,93.8,232,21761.6,0
51469,93.75,166,15562.5,0
51470,93.8,102,9567.6,0
51471,93.8,73,6847.4,0
51472,93.8,71,6659.8,0
51473,93.7,200,18740,0
51474,93.75,16,1500,0
51475,93.75,10,937.5,0
51476,93.75,160,15000,0
51477,93.75,90,8437.5,0
51478,93.75,64,6000,0
51479,93.75,539,50531.25,1
51480,93.8,357,33486.6,0
51481,93.8,74,6941.2,0
51482,93.8,97,9098.6,0
51483,93.8,323,30297.4,0
51484,93.75,300,28125,0
51485,93.75,200,18750,0
51486,93.7,125,11712.5,0
51487,93.7,100,9370,0
51488,93.75,160,15000,0
51489,93.75,11,1031.25,0
51490,93.7,175,16397.5,0
51491,93.7,225,21082.5,0
51492,93.7,710,66527,1
51493,93.7,95,8901.5,0
51494,93.7,106,9932.2,0
51495,93.7,501,46943.7,0
51496,93.7,250,23425,0
51497,93.7,100,9370,0
51498,93.7,590,55283,1
51499,93.7,213,19958.1,0
51500,93.7,11,1030.7,0
51501,93.7,63,5903.1,0
