, PRECIO , VN , PxQ 
56537,88.85,1205.00,107064.25
56538,88.80,1000.00,88800.00
56539,88.85,1000.00,88850.00
56540,88.85,500.00,44425.00
56541,88.75,200.00,17750.00
56542,88.80,94.00,8347.20
56543,88.80,562.00,49905.60
56544,88.80,400.00,35520.00
56545,88.85,25.00,2221.25
56546,88.85,219.00,19458.15
56547,87.65,186.00,16302.90
56548,88.25,300.00,26475.00
56549,87.60,255.00,22338.00
56550,87.60,150.00,13140.00
56551,87.65,500.00,43825.00
56552,87.65,295.00,25856.75
56553,87.65,500.00,43825.00
56554,87.65,5.00,438.25
56555,87.65,490.00,42948.50
56556,87.65,10.00,876.50
56557,87.65,285.00,24980.25
56558,87.65,480.00,42072.00
56559,87.65,15.00,1314.75
56560,87.65,230.00,20159.50
56561,87.65,20.00,1753.00
56562,87.65,70.00,6135.50
56563,87.65,430.00,37689.50
56564,87.65,70.00,6135.50
56565,87.65,80.00,7012.00
56566,88.00,100.00,8800.00
56567,88.00,700.00,61600.00
56568,88.00,630.00,55440.00
56569,88.00,90.00,7920.00
56570,88.00,25.00,2200.00
56571,88.00,455.00,40040.00
56572,87.65,20.00,1753.00
56573,87.60,500.00,43800.00
56574,87.60,235.00,20586.00
56575,87.60,300.00,26280.00
56576,87.60,250.00,21900.00
56577,87.60,245.00,21462.00
56578,87.65,155.00,13585.75
56579,87.65,845.00,74064.25
56580,87.60,265.00,23214.00
56581,87.60,35.00,3066.00
56582,87.60,465.00,40734.00
56583,87.60,203.00,17782.80
56584,87.60,250.00,21900.00
56585,87.60,153.00,13402.80
56586,87.60,97.00,8497.20
56587,87.60,403.00,35302.80
56588,87.60,347.00,30397.20
56589,87.60,97.00,8497.20
56590,87.60,153.00,13402.80
56591,87.60,103.00,9022.80
56592,87.60,147.00,12877.20
56593,87.60,250.00,21900.00
56594,87.60,500.00,43800.00
56595,87.60,753.00,65962.80
56596,87.60,397.00,34777.20
56597,87.60,600.00,52560.00
56598,87.60,250.00,21900.00
56599,87.60,155.00,13578.00
56600,87.65,400.00,35060.00
56601,87.65,500.00,43825.00
56602,87.65,500.00,43825.00
56603,88.00,100.00,8800.00
56604,88.00,46.00,4048.00
56605,88.00,16.00,1408.00
56606,88.50,1632.00,144432.00
56607,88.70,100.00,8870.00
56608,88.00,25.00,2200.00
56609,88.00,26.00,2288.00
56610,88.00,113.00,9944.00
56611,88.00,640.00,56320.00
56612,88.00,10.00,880.00
56613,88.00,17.00,1496.00
56614,86.50,300.00,25950.00
56615,86.55,100.00,8655.00
56616,86.00,350.00,30100.00
56617,86.50,100.00,8650.00
56618,86.50,100.00,8650.00
56619,86.50,132.00,11418.00
56620,86.50,112.00,9688.00
56621,86.40,60.00,5184.00
56622,87.00,100.00,8700.00
56623,87.00,289.00,25143.00
56624,87.00,211.00,18357.00
56625,86.50,338.00,29237.00
56626,86.50,213.00,18424.50
56627,86.95,75.00,6521.25
56628,87.00,153.00,13311.00
56629,87.00,189.00,16443.00
56630,86.50,100.00,8650.00
56631,87.00,230.00,20010.00
56632,87.00,112.00,9744.00
56633,87.00,263.00,22881.00
56634,86.95,350.00,30432.50
56635,87.00,2000.00,174000.00
56636,87.00,987.00,85869.00
56637,87.00,1500.00,130500.00
56638,87.50,100.00,8750.00
56639,88.00,10.00,880.00
56640,88.00,100.00,8800.00
56641,88.00,200.00,17600.00
56642,88.00,50.00,4400.00
56643,88.00,350.00,30800.00
56644,88.00,300.00,26400.00
56645,88.00,100.00,8800.00
56646,88.00,351.00,30888.00
56647,88.25,147.00,12972.75
56648,88.30,100.00,8830.00
56649,88.30,170.00,15011.00
56650,88.30,108.00,9536.40
56651,88.70,100.00,8870.00
56652,88.40,150.00,13260.00
56653,88.00,200.00,17600.00
56654,88.00,241.00,21208.00
56655,88.00,340.00,29920.00
56656,88.00,100.00,8800.00
56657,88.00,272.00,23936.00
56658,88.00,50.00,4400.00
56659,88.00,1100.00,96800.00
56660,88.00,57.00,5016.00
56661,88.30,291.00,25695.30
56662,88.50,150.00,13275.00
56663,88.25,224.00,19768.00
56664,88.70,111.00,9845.70
56665,88.70,139.00,12329.30
56666,88.50,210.00,18585.00
56667,88.90,1750.00,155575.00
56668,88.70,450.00,39915.00
56669,88.70,100.00,8870.00
56670,88.65,110.00,9751.50
56671,88.95,190.00,16900.50
56672,88.90,42.00,3733.80
56673,88.25,276.00,24357.00
56674,87.55,1000.00,87550.00
56675,87.55,35.00,3064.25
56676,87.55,193.00,16897.15
56677,88.00,159.00,13992.00
56678,88.00,96.00,8448.00
56679,87.50,2.00,175.00
56680,87.50,340.00,29750.00
56681,87.50,160.00,14000.00
56682,87.50,100.00,8750.00
56683,87.50,171.00,14962.50
56684,86.70,100.00,8670.00
56685,87.45,100.00,8745.00
56686,87.50,200.00,17500.00
56687,86.60,13.00,1125.80
56688,87.50,67.00,5862.50
56689,86.60,100.00,8660.00
56690,87.20,105.00,9156.00
56691,87.20,468.00,40809.60
56692,87.20,532.00,46390.40
56693,87.80,200.00,17560.00
56694,88.00,90.00,7920.00
56695,88.00,68.00,5984.00
56696,88.00,113.00,9944.00
56697,88.00,229.00,20152.00
56698,88.00,21.00,1848.00
56699,88.00,1.00,88.00
56700,88.00,39.00,3432.00
56701,87.90,19.00,1670.10
56702,88.20,11.00,970.20
56703,87.05,100.00,8705.00
56704,87.10,300.00,26130.00
56705,87.15,57.00,4967.55
56706,87.00,43.00,3741.00
56707,87.50,150.00,13125.00
56708,87.50,460.00,40250.00
56709,87.50,40.00,3500.00
56710,87.20,45.00,3924.00
56711,87.20,55.00,4796.00
56712,87.30,300.00,26190.00
56713,87.90,35.00,3076.50
56714,87.50,114.00,9975.00
56715,87.50,60.00,5250.00
56716,87.90,49.00,4307.10
56717,87.90,51.00,4482.90
56718,87.90,299.00,26282.10
56719,87.90,141.00,12393.90
56720,87.60,500.00,43800.00
56721,87.70,400.00,35080.00
56722,87.70,40.00,3508.00
56723,87.55,300.00,26265.00
56724,87.70,100.00,8770.00
56725,87.70,220.00,19294.00
56726,87.70,500.00,43850.00
56727,87.55,220.00,19261.00
56728,87.70,1150.00,100855.00
56729,87.35,54.00,4716.90
56730,87.40,100.00,8740.00
56731,87.40,400.00,34960.00
56732,87.40,200.00,17480.00
56733,87.40,850.00,74290.00
56734,87.35,946.00,82633.10
56735,87.35,1144.00,99928.40
56736,87.35,1000.00,87350.00
56737,87.35,150.00,13102.50
56738,87.35,50.00,4367.50
56739,87.25,200.00,17450.00
56740,87.25,400.00,34900.00
56741,87.20,41.00,3575.20
56742,87.20,59.00,5144.80
56743,87.20,65.00,5668.00
56744,87.20,200.00,17440.00
56745,87.20,1000.00,87200.00
56746,87.20,100.00,8720.00
56747,87.20,100.00,8720.00
56748,87.20,100.00,8720.00
56749,87.15,100.00,8715.00
56750,87.20,276.00,24067.20
56751,87.15,600.00,52290.00
56752,87.20,124.00,10812.80
56753,87.15,100.00,8715.00
56754,87.15,141.00,12288.15
56755,87.20,59.00,5144.80
56756,87.05,100.00,8705.00
56757,87.00,57.00,4959.00
56758,87.00,1120.00,97440.00
56759,87.00,229.00,19923.00
56760,86.80,100.00,8680.00
56761,86.80,100.00,8680.00
56762,86.60,100.00,8660.00
56763,86.60,187.00,16194.20
56764,86.60,70.00,6062.00
56765,86.50,200.00,17300.00
56766,86.50,254.00,21971.00
56767,86.50,956.00,82694.00
56768,86.60,267.00,23122.20
56769,86.70,1000.00,86700.00
56770,87.00,233.00,20271.00
56771,86.30,100.00,8630.00
56772,86.30,193.00,16655.90
56773,86.30,278.00,23991.40
56774,86.50,200.00,17300.00
56775,86.50,150.00,12975.00
56776,86.50,150.00,12975.00
56777,86.35,375.00,32381.25
56778,86.90,107.00,9298.30
56779,86.85,200.00,17370.00
56780,87.20,114.00,9940.80
56781,86.85,1419.00,123240.15
56782,86.90,150.00,13035.00
56783,86.90,22.00,1911.80
56784,87.00,150.00,13050.00
56785,86.50,34.00,2941.00
56786,86.55,76.00,6577.80
56787,87.00,500.00,43500.00
56788,87.00,316.00,27492.00
56789,87.00,190.00,16530.00
56790,87.00,89.00,7743.00
56791,87.00,45.00,3915.00
56792,87.00,326.00,28362.00
56793,87.00,500.00,43500.00
56794,87.00,61.00,5307.00
56795,87.00,439.00,38193.00
56796,87.00,80.00,6960.00
56797,87.00,350.00,30450.00
56798,87.00,50.00,4350.00
56799,87.00,60.00,5220.00
56800,87.00,40.00,3480.00
56801,87.00,150.00,13050.00
56802,87.00,100.00,8700.00
56803,87.00,55.00,4785.00
56804,87.20,500.00,43600.00
56805,87.20,150.00,13080.00
56806,87.10,422.00,36756.20
56807,87.30,35.00,3055.50
56808,87.30,283.00,24705.90
56809,87.30,417.00,36404.10
56810,87.30,299.00,26102.70
56811,87.30,1000.00,87300.00
56812,87.30,201.00,17547.30
56813,87.25,999.00,87162.75
56814,87.50,300.00,26250.00
56815,87.50,500.00,43750.00
56816,87.35,113.00,9870.55
56817,87.35,230.00,20090.50
56818,87.35,50.00,4367.50
56819,87.50,37.00,3237.50
56820,87.35,285.00,24894.75
56821,87.30,170.00,14841.00
56822,87.25,1.00,87.25
56823,87.25,1000.00,87250.00
56824,87.25,1000.00,87250.00
56825,87.25,1000.00,87250.00
56826,87.50,463.00,40512.50
56827,87.50,437.00,38237.50
56828,87.25,1000.00,87250.00
56829,87.25,1000.00,87250.00
56830,87.10,328.00,28568.80
56831,87.05,100.00,8705.00
56832,87.10,500.00,43550.00
56833,87.25,2400.00,209400.00
56834,87.30,500.00,43650.00
56835,87.50,17.00,1487.50
56836,87.50,63.00,5512.50
56837,87.15,79.00,6884.85
56838,87.25,300.00,26175.00
56839,87.30,500.00,43650.00
56840,87.30,350.00,30555.00
56841,87.30,150.00,13095.00
56842,87.30,34.00,2968.20
56843,87.15,400.00,34860.00
56844,87.20,93.00,8109.60
56845,87.30,100.00,8730.00
56846,87.45,250.00,21862.50
56847,87.50,600.00,52500.00
56848,87.50,234.00,20475.00
56849,87.50,1500.00,131250.00
56850,87.50,500.00,43750.00
56851,87.50,133.00,11637.50
56852,87.50,1033.00,90387.50
56853,87.50,2000.00,175000.00
56854,87.50,1600.00,140000.00
56855,87.40,500.00,43700.00
56856,87.70,250.00,21925.00
56857,87.70,50.00,4385.00
56858,87.70,1086.00,95242.20
56859,87.70,385.00,33764.50
56860,87.70,500.00,43850.00
56861,87.70,500.00,43850.00
56862,87.70,500.00,43850.00
56863,87.70,100.00,8770.00
56864,87.70,380.00,33326.00
56865,87.70,1000.00,87700.00
56866,87.70,20.00,1754.00
56867,87.70,500.00,43850.00
56868,87.70,1000.00,87700.00
56869,87.70,500.00,43850.00
56870,87.70,309.00,27099.30
56871,87.75,1679.00,147332.25
56872,87.70,5.00,438.50
56873,87.70,95.00,8331.50
56874,87.80,100.00,8780.00
56875,87.80,400.00,35120.00
56876,87.70,171.00,14996.70
56877,88.00,1824.00,160512.00
56878,88.00,120.00,10560.00
56879,88.00,50.00,4400.00
56880,88.00,77.00,6776.00
56881,88.00,100.00,8800.00
56882,88.00,300.00,26400.00
56883,87.70,2824.00,247664.80
56884,87.70,176.00,15435.20
56885,87.80,40.00,3512.00
56886,87.90,100.00,8790.00
56887,88.00,100.00,8800.00
56888,88.20,100.00,8820.00
56889,88.10,100.00,8810.00
56890,88.30,34.00,3002.20
56891,88.30,48.00,4238.40
56892,88.00,100.00,8800.00
56893,87.70,111.00,9734.70
56894,87.70,310.00,27187.00
56895,88.00,800.00,70400.00
56896,87.70,55.00,4823.50
56897,87.70,60.00,5262.00
56898,88.00,150.00,13200.00
56899,87.70,900.00,78930.00
56900,87.95,150.00,13192.50
56901,88.00,37.00,3256.00
56902,88.00,113.00,9944.00
56903,88.00,27.00,2376.00
56904,88.00,200.00,17600.00
56905,88.00,55.00,4840.00
56906,87.20,222.00,19358.40
56907,87.20,94.00,8196.80
56908,88.00,100.00,8800.00
56909,88.00,132.00,11616.00
56910,88.00,68.00,5984.00
56911,88.00,62.00,5456.00
56912,88.00,18.00,1584.00
56913,88.00,120.00,10560.00
56914,87.30,74.00,6460.20
56915,87.30,211.00,18420.30
56916,87.30,86.00,7507.80
56917,87.30,15.00,1309.50
56918,87.35,192.00,16771.20
56919,88.00,157.00,13816.00
56920,88.00,66.00,5808.00
56921,88.00,88.00,7744.00
56922,88.00,50.00,4400.00
56923,88.10,50.00,4405.00
56924,88.10,177.00,15593.70
56925,87.70,171.00,14996.70
56926,87.60,195.00,17082.00
56927,87.60,305.00,26718.00
56928,87.80,600.00,52680.00
56929,88.00,300.00,26400.00
56930,87.80,1000.00,87800.00
56931,87.75,82.00,7195.50
56932,87.75,1418.00,124429.50
56933,87.80,70.00,6146.00
56934,87.80,130.00,11414.00
56935,87.65,23.00,2015.95
56936,87.80,18.00,1580.40
56937,87.60,153.00,13402.80
56938,87.60,500.00,43800.00
56939,87.65,347.00,30414.55
56940,87.60,153.00,13402.80
56941,87.75,400.00,35100.00
56942,87.75,100.00,8775.00
56943,87.80,167.00,14662.60
56944,87.80,133.00,11677.40
56945,87.60,347.00,30397.20
56946,87.60,178.00,15592.80
56947,87.60,500.00,43800.00
56948,87.60,175.00,15330.00
56949,87.60,466.00,40821.60
56950,87.65,2.00,175.30
56951,87.65,95.00,8326.75
56952,87.70,250.00,21925.00
56953,87.70,150.00,13155.00
56954,87.70,5.00,438.50
56955,87.60,34.00,2978.40
56956,87.60,61.00,5343.60
56957,87.60,108.00,9460.80
56958,87.60,89.00,7796.40
56959,87.75,333.00,29220.75
56960,87.60,160.00,14016.00
56961,87.50,5.00,437.50
56962,87.50,1000.00,87500.00
56963,87.75,333.00,29220.75
56964,87.75,200.00,17550.00
56965,87.75,185.00,16233.75
56966,87.50,872.00,76300.00
56967,87.75,148.00,12987.00
56968,87.75,704.00,61776.00
56969,87.70,483.00,42359.10
56970,87.75,93.00,8160.75
56971,87.50,2300.00,201250.00
56972,87.50,200.00,17500.00
56973,87.70,369.00,32361.30
56974,87.70,340.00,29818.00
56975,87.65,67.00,5872.55
56976,87.70,77.00,6752.90
56977,87.75,1.00,87.75
56978,87.75,296.00,25974.00
56979,87.70,50.00,4385.00
56980,87.70,50.00,4385.00
56981,87.70,1000.00,87700.00
56982,87.70,327.00,28677.90
56983,87.75,1000.00,87750.00
56984,87.80,53.00,4653.40
56985,87.80,500.00,43900.00
56986,87.40,130.00,11362.00
56987,87.40,100.00,8740.00
56988,87.40,100.00,8740.00
56989,88.00,100.00,8800.00
56990,88.45,41.00,3626.45
56991,87.85,12.00,1054.20
56992,87.70,11.00,964.70
56993,88.00,29.00,2552.00
56994,88.00,165.00,14520.00
56995,88.00,1800.00,158400.00
56996,88.20,50.00,4410.00
56997,88.00,200.00,17600.00
56998,88.00,300.00,26400.00
56999,88.20,513.00,45246.60
57000,88.20,119.00,10495.80
57001,88.20,150.00,13230.00
57002,88.20,1218.00,107427.60
57003,88.15,5000.00,440750.00
57004,88.15,5000.00,440750.00
57005,88.30,1000.00,88300.00
57006,88.30,1000.00,88300.00
57007,88.05,69.00,6075.45
57008,88.10,1000.00,88100.00
57009,88.15,146.00,12869.90
57010,88.25,2000.00,176500.00
57011,88.25,197.00,17385.25
57012,88.15,80.00,7052.00
57013,88.25,48.00,4236.00
57014,88.25,2000.00,176500.00
57015,88.20,85.00,7497.00
57016,88.05,225.00,19811.25
57017,88.15,7.00,617.05
57018,88.20,2.00,176.40
57019,88.20,15.00,1323.00
57020,88.20,500.00,44100.00
57021,88.20,33.00,2910.60
57022,88.25,238.00,21003.50
57023,88.25,500.00,44125.00
57024,88.20,782.00,68972.40
57025,88.20,152.00,13406.40
57026,88.20,732.00,64562.40
57027,88.20,40.00,3528.00
57028,88.20,2.00,176.40
57029,88.30,2000.00,176600.00
57030,88.30,500.00,44150.00
57031,88.30,23.00,2030.90
57032,88.30,428.00,37792.40
57033,88.35,80.00,7068.00
57034,88.35,120.00,10602.00
57035,88.20,53.00,4674.60
57036,88.20,462.00,40748.40
57037,88.30,49.00,4326.70
57038,88.35,78.00,6891.30
57039,88.35,342.00,30215.70
57040,88.35,1066.00,94181.10
57041,88.35,434.00,38343.90
57042,88.35,40.00,3534.00
57043,88.45,100.00,8845.00
57044,88.45,103.00,9110.35
57045,88.50,120.00,10620.00
57046,88.50,406.00,35931.00
57047,88.45,500.00,44225.00
57048,88.45,1500.00,132675.00
57049,88.50,300.00,26550.00
57050,88.50,469.00,41506.50
57051,88.50,73.00,6460.50
57052,88.50,500.00,44250.00
57053,88.50,92.00,8142.00
57054,88.50,226.00,20001.00
57055,88.35,276.00,24384.60
57056,88.20,549.00,48421.80
57057,88.20,982.00,86612.40
57058,88.20,140.00,12348.00
57059,88.20,2800.00,246960.00
57060,88.20,1500.00,132300.00
57061,88.20,1500.00,132300.00
57062,88.20,578.00,50979.60
57063,88.20,752.00,66326.40
57064,88.50,50.00,4425.00
57065,88.50,200.00,17700.00
57066,88.20,1700.00,149940.00
57067,88.20,35.00,3087.00
57068,88.20,48.00,4233.60
57069,88.20,387.00,34133.40
57070,88.20,73.00,6438.60
57071,88.20,1960.00,172872.00
57072,88.20,40.00,3528.00
57073,88.20,300.00,26460.00
57074,88.20,200.00,17640.00
57075,88.50,399.00,35311.50
57076,88.50,100.00,8850.00
57077,88.45,500.00,44225.00
57078,88.20,40.00,3528.00
57079,88.05,13.00,1144.65
57080,88.20,40.00,3528.00
57081,88.45,620.00,54839.00
57082,88.45,230.00,20343.50
57083,88.50,500.00,44250.00
57084,88.50,200.00,17700.00
57085,88.50,200.00,17700.00
57086,88.60,148.00,13112.80
57087,88.70,200.00,17740.00
57088,88.80,500.00,44400.00
57089,88.90,200.00,17780.00
57090,88.80,150.00,13320.00
57091,88.90,200.00,17780.00
57092,90.00,113.00,10170.00
57093,90.00,304.00,27360.00
57094,89.90,11.00,988.90
57095,89.90,130.00,11687.00
57096,89.90,80.00,7192.00
57097,90.15,80.00,7212.00
57098,90.50,889.00,80454.50
57099,90.15,19.00,1712.85
57100,90.15,220.00,19833.00
57101,89.75,200.00,17950.00
57102,90.15,280.00,25242.00
57103,90.15,274.00,24701.10
57104,89.45,78.00,6977.10
57105,89.05,500.00,44525.00
57106,89.05,198.00,17631.90
57107,89.05,211.00,18789.55
57108,89.05,500.00,44525.00
57109,89.00,84.00,7476.00
57110,89.00,175.00,15575.00
57111,89.05,91.00,8103.55
57112,89.00,220.00,19580.00
57113,89.00,28.00,2492.00
57114,88.90,225.00,20002.50
57115,88.90,84.00,7467.60
57116,88.70,691.00,61291.70
57117,89.00,52.00,4628.00
57118,89.50,200.00,17900.00
57119,89.50,78.00,6981.00
57120,89.90,127.00,11417.30
57121,89.50,722.00,64619.00
57122,89.20,1000.00,89200.00
57123,89.50,100.00,8950.00
57124,89.50,1100.00,98450.00
57125,89.50,400.00,35800.00
57126,89.50,1241.00,111069.50
57127,89.50,259.00,23180.50
57128,89.50,259.00,23180.50
57129,89.50,89.00,7965.50
57130,89.50,49.00,4385.50
57131,89.75,100.00,8975.00
57132,89.75,8.00,718.00
57133,89.75,110.00,9872.50
57134,89.50,151.00,13514.50
57135,89.50,14.00,1253.00
57136,89.50,5.00,447.50
57137,89.50,201.00,17989.50
57138,89.20,252.00,22478.40
57139,89.20,788.00,70289.60
57140,89.50,1299.00,116260.50
57141,89.50,1.00,89.50
57142,89.50,300.00,26850.00
57143,89.50,350.00,31325.00
57144,89.50,56.00,5012.00
57145,89.50,11.00,984.50
57146,89.50,989.00,88515.50
57147,89.50,200.00,17900.00
57148,89.50,448.00,40096.00
57149,89.50,148.00,13246.00
57150,89.50,852.00,76254.00
57151,89.50,214.00,19153.00
57152,89.50,300.00,26850.00
57153,89.50,486.00,43497.00
57154,89.50,14.00,1253.00
57155,89.50,986.00,88247.00
57156,89.50,514.00,46003.00
57157,89.50,486.00,43497.00
57158,89.50,14.00,1253.00
57159,89.50,100.00,8950.00
57160,89.50,500.00,44750.00
57161,89.50,296.00,26492.00
57162,89.60,100.00,8960.00
57163,89.60,4.00,358.40
57164,89.60,431.00,38617.60
57165,89.20,16.00,1427.20
57166,89.20,236.00,21051.20
57167,89.20,1000.00,89200.00
57168,89.20,2764.00,246548.80
57169,89.60,204.00,18278.40
57170,89.60,76.00,6809.60
57171,89.60,204.00,18278.40
57172,89.60,2000.00,179200.00
57173,89.60,204.00,18278.40
57174,89.60,92.00,8243.20
57175,89.25,208.00,18564.00
57176,89.20,293.00,26135.60
57177,89.60,150.00,13440.00
57178,89.50,10.00,895.00
57179,89.50,20.00,1790.00
57180,89.50,50.00,4475.00
57181,89.50,111.00,9934.50
57182,89.50,255.00,22822.50
57183,89.50,55.00,4922.50
57184,89.50,94.00,8413.00
57185,88.00,51.00,4488.00
57186,88.10,65.00,5726.50
57187,88.15,17.00,1498.55
57188,88.20,114.00,10054.80
57189,88.15,63.00,5553.45
57190,88.15,63.00,5553.45
57191,88.15,43.00,3790.45
57192,88.85,100.00,8885.00
57193,88.85,111.00,9862.35
57194,88.85,163.00,14482.55
57195,88.85,61.00,5419.85
57196,88.85,26.00,2310.10
57197,89.00,55.00,4895.00
57198,88.85,57.00,5064.45
57199,89.00,1445.00,128605.00
57200,89.00,55.00,4895.00
57201,88.85,215.00,19102.75
57202,89.00,1443.00,128427.00
57203,89.00,57.00,5073.00
57204,89.00,300.00,26700.00
57205,89.00,57.00,5073.00
57206,89.00,15.00,1335.00
57207,89.00,28.00,2492.00
57208,88.90,52.00,4622.80
57209,89.00,87.00,7743.00
57210,89.00,103.00,9167.00
57211,89.00,405.00,36045.00
57212,88.90,550.00,48895.00
57213,88.90,17.00,1511.30
57214,89.00,1000.00,89000.00
57215,89.00,22.00,1958.00
57216,89.00,978.00,87042.00
57217,88.90,213.00,18935.70
57218,89.00,20.00,1780.00
57219,89.00,2.00,178.00
57220,89.00,42.00,3738.00
57221,89.00,288.00,25632.00
57222,89.00,35.00,3115.00
57223,89.20,27.00,2408.40
57224,89.00,121.00,10769.00
57225,89.20,250.00,22300.00
57226,89.00,200.00,17800.00
57227,89.00,18.00,1602.00
57228,89.20,333.00,29703.60
57229,89.20,217.00,19356.40
57230,89.20,50.00,4460.00
57231,89.20,70.00,6244.00
57232,89.20,56.00,4995.20
57233,89.20,663.00,59139.60
57234,89.25,279.00,24900.75
57235,89.20,281.00,25065.20
57236,89.00,118.00,10502.00
57237,89.00,882.00,78498.00
57238,89.00,1000.00,89000.00
57239,89.00,1000.00,89000.00
57240,88.90,38.00,3378.20
57241,88.90,130.00,11557.00
57242,88.90,20.00,1778.00
57243,89.00,30.00,2670.00
57244,89.00,970.00,86330.00
57245,88.70,127.00,11264.90
57246,88.70,73.00,6475.10
57247,88.80,110.00,9768.00
57248,88.80,39.00,3463.20
57249,88.70,852.00,75572.40
57250,88.70,109.00,9668.30
57251,88.70,60.00,5322.00
57252,88.80,1500.00,133200.00
