" ,PRECIO,VN,PxQ "
" 65114,98.8,90,8892 "
" 65115,98.8,800,79040 "
" 65116,98.8,210,20748 "
" 65117,98.8,2000,197600 "
" 65118,98.9,90,8901 "
" 65119,98.9,10,989 "
" 65120,98.9,976,96526.4 "
" 65121,98.9,500,49450 "
" 65122,98.9,1000,98900 "
" 65123,99,14,1386 "
" 65124,99,400,39600 "
" 65125,99,30,2970 "
" 65126,99,3700,366300 "
" 65127,99,500,49500 "
" 65128,98.9,75,7417.5 "
" 65129,98.9,65,6428.5 "
" 65130,98.9,100,9890 "
" 65131,98.85,100,9885 "
" 65132,98.9,20,1978 "
" 65133,98.9,22,2175.8 "
" 65134,98.9,60,5934 "
" 65135,98.9,300,29670 "
" 65136,98.9,733,72493.7 "
" 65137,99,687,68013 "
" 65138,98.9,60,5934 "
" 65139,98.75,88,8690 "
" 65140,98.9,46,4549.4 "
" 65141,98.9,154,15230.6 "
" 65142,98.9,524,51823.6 "
" 65143,98.75,583,57571.25 "
" 65144,98.9,100,9890 "
" 65145,98.9,60,5934 "
" 65146,98.9,150,14835 "
" 65147,98.9,130,12857 "
" 65148,98.9,271,26801.9 "
" 65149,98.9,162,16021.8 "
" 65150,98.9,287,28384.3 "
" 65151,98.9,300,29670 "
" 65152,98.6,20,1972 "
" 65153,98.85,1100,108735 "
" 65154,98,40,3920 "
" 65155,98,49,4802 "
" 65156,98,1,98 "
" 65157,98,50,4900 "
" 65158,98,1,98 "
" 65159,98,60,5880 "
" 65160,98,31,3038 "
" 65161,98,100,9800 "
" 65162,98,87,8526 "
" 65163,98,1132,110936 "
" 65164,98,98,9604 "
" 65165,98,83,8134 "
" 65166,98,30,2940 "
" 65167,98,3,294 "
" 65168,98,983,96334 "
" 65169,98,17,1666 "
" 65170,98.1,325,31882.5 "
" 65171,98.2,1111,109100.2 "
" 65172,98.2,313,30736.6 "
" 65173,98.2,100,9820 "
" 65174,98.1,10,981 "
" 65175,98.1,7,686.7 "
" 65176,98.2,87,8543.4 "
" 65177,98.5,265,26102.5 "
" 65178,98.2,500,49100 "
" 65179,98.2,400,39280 "
" 65180,98.5,355,34967.5 "
" 65181,98.2,1745,171359 "
" 65182,98.5,104,10244 "
" 65183,98.5,21,2068.5 "
" 65184,98.95,20,1979 "
" 65185,98.95,480,47496 "
" 65186,98.95,500,49475 "
" 65187,98.95,500,49475 "
" 65188,98.95,101,9993.95 "
" 65189,99,180,17820 "
" 65190,98.95,399,39481.05 "
" 65191,99,1669,165231 "
" 65192,99,550,54450 "
" 65193,99,290,28710 "
" 65194,99,550,54450 "
" 65195,99.1,216,21405.6 "
" 65196,99.1,100,9910 "
" 65197,99,1000,99000 "
" 65198,99.1,714,70757.4 "
" 65199,99.2,100,9920 "
" 65200,99.3,100,9930 "
" 65201,99.1,53,5252.3 "
" 65202,99.4,100,9940 "
" 65203,99.5,182,18109 "
" 65204,99.5,1000,99500 "
" 65205,99.5,55,5472.5 "
" 65206,99.7,480,47856 "
" 65207,99.7,520,51844 "
" 65208,99.5,500,49750 "
" 65209,99.55,350,34842.5 "
" 65210,99.5,1650,164175 "
" 65211,99.5,611,60794.5 "
" 65212,99.7,5,498.5 "
" 65213,99.7,35,3489.5 "
" 65214,99.7,70,6979 "
" 65215,99.8,1000,99800 "
" 65216,99.75,467,46583.25 "
" 65217,99.9,1000,99900 "
" 65218,99.9,718,71728.2 "
" 65219,99.85,549,54817.65 "
" 65220,99.85,30,2995.5 "
" 65221,99.5,239,23780.5 "
" 65222,99.5,586,58307 "
" 65223,99.5,450,44775 "
" 65224,99.5,120,11940 "
" 65225,99.5,105,10447.5 "
" 65226,99.6,100,9960 "
" 65227,99.6,400,39840 "
" 65228,99.5,2895,288052.5 "
" 65229,99.6,496,49401.6 "
" 65230,99.5,3229,321285.5 "
" 65231,99.5,120,11940 "
" 65232,99.7,45,4486.5 "
" 65233,99.5,60,5970 "
" 65234,99.5,215,21392.5 "
" 65235,99.7,11,1096.7 "
" 65236,99.5,600,59700 "
" 65237,99.5,17,1691.5 "
" 65238,99.5,22,2189 "
" 65239,99.5,759,75520.5 "
" 65240,99.4,106,10536.4 "
" 65241,99.4,994,98803.6 "
" 65242,99.3,160,15888 "
" 65243,99.3,660,65538 "
" 65244,99.3,2340,232362 "
" 65245,99.35,7,695.45 "
" 65246,99.4,6,596.4 "
" 65247,99.5,87,8656.5 "
" 65248,99.3,2500,248250 "
" 65249,99.3,2500,248250 "
" 65250,99.3,2500,248250 "
" 65251,99.3,2500,248250 "
" 65252,99.5,20,1990 "
" 65253,99.5,112,11144 "
" 65254,99.5,43,4278.5 "
" 65255,99.4,10,994 "
" 65256,99.4,9,894.6 "
" 65257,99.4,491,48805.4 "
" 65258,99.5,2,199 "
" 65259,99.5,96,9552 "
" 65260,99.5,1404,139698 "
" 65261,99.5,500,49750 "
" 65262,99.35,1,99.35 "
" 65263,99.3,411,40812.3 "
" 65264,99.5,750,74625 "
" 65265,99.3,85,8440.5 "
" 65266,99.35,119,11822.65 "
" 65267,99.5,346,34427 "
" 65268,99.5,34,3383 "
" 65269,99.4,8,795.2 "
" 65270,99.5,219,21790.5 "
" 65271,99.5,451,44874.5 "
" 65272,99.4,250,24850 "
" 65273,99.5,71,7064.5 "
" 65274,99.6,173,17230.8 "
" 65275,99.7,44,4386.8 "
" 65276,99.6,120,11952 "
" 65277,99.8,213,21257.4 "
" 65278,99.8,100,9980 "
" 65279,99.8,27,2694.6 "
" 65280,99.8,95,9481 "
" 65281,99.8,110,10978 "
" 65282,99.9,620,61938 "
" 65283,99.85,421,42036.85 "
" 65284,99.9,7,699.3 "
" 65285,100,23,2300 "
" 65286,100,94,9400 "
" 6,528,710,083,383,300.00 "
" 65288,99.9,100,9990 "
" 65289,99.9,400,39960 "
" 65290,99.95,150,14992.5 "
" 6,529,110,016,116,100.00 "
" 6,529,210,020,120,100.00 "
" 652,931,001,638,163,000.00 "
" 652,941,001,600,160,000.00 "
" 6,529,510,050,050,000.00 "
" 65296,99.6,273,27190.8 "
" 65297,99.6,227,22609.2 "
" 65298,99.5,500,49750 "
" 65299,99.5,273,27163.5 "
" 6,530,010,037,737,700.00 "
" 6,530,110,016,516,500.00 "
" 6,530,210,012,512,500.00 "
" 65303,100,40,4000 "
" 65304,100,98,9800 "
" 6,530,510,050,050,000.00 "
" 65306,100.2,500,50100 "
" 65307,100.2,500,50100 "
" 65308,100.2,72,7214.4 "
" 65309,100.2,500,50100 "
" 65310,100.25,375,37593.75 "
" 65311,100.25,360,36090 "
" 65312,99.4,250,24850 "
" 65313,99.4,492,48904.8 "
" 65314,99.4,150,14910 "
" 65315,100.2,200,20040 "
" 65316,100.2,150,15030 "
" 65317,100.2,90,9018 "
" 65318,100.2,10,1002 "
" 65319,100.25,297,29774.25 "
" 65320,100.25,193,19348.25 "
" 65321,100.25,221,22155.25 "
" 65322,100.4,505,50702 "
" 65323,100.25,50,5012.5 "
" 65324,100.3,100,10030 "
" 65325,100.35,100,10035 "
" 65326,100.4,120,12048 "
" 65327,100.4,200,20080 "
" 65328,100.25,50,5012.5 "
" 65329,100.25,299,29974.75 "
" 65330,100.25,50,5012.5 "
" 65331,100.3,101,10130.3 "
" 65332,100.3,444,44533.2 "
" 65333,100.3,14,1404.2 "
" 65334,100.4,195,19578 "
" 65335,100.4,175,17570 "
" 65336,100.4,5,502 "
" 65337,100.4,100,10040 "
" 65338,100.4,345,34638 "
" 65339,100.4,155,15562 "
" 65340,100.4,500,50200 "
" 65341,100.45,520,52234 "
" 65342,100.45,160,16072 "
" 65343,100.45,350,35157.5 "
" 65344,100.45,235,23605.75 "
" 65345,100.4,500,50200 "
" 65346,100.4,407,40862.8 "
" 65347,100.5,232,23316 "
" 65348,100.5,35,3517.5 "
" 65349,100.45,765,76844.25 "
" 65350,100.5,65,6532.5 "
" 65351,100.5,200,20100 "
" 65352,100.5,1000,100500 "
" 65353,100.65,500,50325 "
" 65354,100.65,500,50325 "
" 65355,100.65,500,50325 "
" 65356,100.65,89,8957.85 "
" 65357,100.65,11,1107.15 "
" 65358,100.65,489,49217.85 "
" 65359,100.65,11,1107.15 "
" 65360,100.6,200,20120 "
" 65361,100.65,1800,181170 "
" 65362,100.65,100,10065 "
" 65363,100.7,433,43603.1 "
" 65364,100.7,567,57096.9 "
" 65365,100.8,146,14716.8 "
" 65366,100.8,354,35683.2 "
" 65367,100.8,1600,161280 "
" 65368,100.9,50,5045 "
" 65369,100.8,46,4636.8 "
" 65370,100.9,96,9686.4 "
" 65371,100.9,12,1210.8 "
" 65372,100.75,26600,2679950 "
" 65373,100.5,1535,154267.5 "
" 65374,100.5,199,19999.5 "
" 65375,100.45,298,29934.1 "
" 65376,100.5,698,70149 "
" 65377,100.45,102,10245.9 "
" 65378,100.5,30,3015 "
" 65379,100.3,500,50150 "
" 65380,100.3,164,16449.2 "
" 65381,100.3,100,10030 "
" 65382,100.3,100,10030 "
" 65383,100.3,636,63790.8 "
" 65384,100.3,40,4012 "
" 65385,100.3,585,58675.5 "
" 65386,100.1,250,25025 "
" 65387,100.3,1,100.3 "
" 65388,100.3,31,3109.3 "
" 65389,100.1,112,11211.2 "
" 65390,100.3,100,10030 "
" 65391,100.2,329,32965.8 "
" 65392,100.2,200,20040 "
" 65393,100.2,149,14929.8 "
" 65394,100.1,638,63863.8 "
" 653,951,002,000,200,000.00 "
" 65396,100.05,3000,300150 "
" 65397,100.1,100,10010 "
" 6,539,810,026,226,200.00 "
" 65399,100.2,567,56813.4 "
" 65400,100.2,326,32665.2 "
" 65401,100.3,7,702.1 "
" 65402,100.2,429,42985.8 "
" 65403,100.25,200,20050 "
" 65404,100.3,325,32597.5 "
" 65405,100.3,69,6920.7 "
" 65406,100.4,200,20080 "
" 65407,100.3,675,67702.5 "
" 65408,100.3,600,60180 "
" 65409,100.4,1000,100400 "
" 65410,100.45,650,65292.5 "
" 65411,100.45,250,25112.5 "
" 65412,100.45,1140,114513 "
" 65413,100.45,177,17779.65 "
" 65414,100.45,33,3314.85 "
" 65415,100.5,538,54069 "
" 65416,100.5,79,7939.5 "
" 65417,100.5,860,86430 "
" 65418,100.45,100,10045 "
" 654,191,003,000,300,000.00 "
" 65420,100.5,271,27235.5 "
" 65421,100.5,61,6130.5 "
" 65422,100.4,2000,200800 "
" 65423,100.5,68,6834 "
" 65424,100.45,1900,190855 "
" 6,542,510,070,070,000.00 "
" 6,542,610,060,060,000.00 "
" 6,542,710,050,050,000.00 "
" 65428,100.3,200,20060 "
" 65429,100.3,102,10230.6 "
" 65430,100.4,455,45682 "
" 65431,100.45,1000,100450 "
" 65432,100.45,125,12556.25 "
" 65433,100.4,545,54718 "
" 65434,100.45,561,56352.45 "
" 65435,100.4,179,17971.6 "
" 65436,100.45,510,51229.5 "
" 65437,100.45,400,40180 "
" 65438,100.4,1000,100400 "
" 65439,100.45,1920,192864 "
" 65440,100.45,1400,140630 "
" 65441,100.45,1103,110796.35 "
" 65442,100.45,84,8437.8 "
" 65443,100.4,20,2008 "
" 65444,100.45,305,30637.25 "
" 6,544,510,013,213,200.00 "
" 65446,100,15,1500 "
" 6,544,710,018,318,300.00 "
" 65448,100.2,38,3807.6 "
" 65449,100.2,19,1903.8 "
" 65450,100.05,200,20010 "
" 65451,100.2,43,4308.6 "
" 65452,100.2,280,28056 "
" 65453,100.45,380,38171 "
" 65454,100.4,52,5220.8 "
" 65455,100.45,123,12355.35 "
" 65456,100.5,177,17788.5 "
" 6,545,710,125,025,250.00 "
" 65458,100.5,1000,100500 "
" 65459,100.6,50,5030 "
" 65460,100.6,34,3420.4 "
" 65461,100.6,250,25150 "
" 65462,100.6,78,7846.8 "
" 65463,100.8,350,35280 "
" 65464,101,80,8080 "
" 6,546,510,112,913,020.00 "
" 65466,101,30,3030 "
" 6,546,710,140,040,400.00 "
" 65468,101,97,9797 "
" 6,546,910,110,010,100.00 "
" 65470,101.4,1000,101400 "
" 65471,101.45,103,10449.35 "
" 65472,100.6,84,8450.4 "
" 65473,100.5,39,3919.5 "
" 65474,100.5,770,77385 "
" 6,547,510,120,020,200.00 "
" 65476,100.55,10000,1005500 "
" 65477,100.5,49,4924.5 "
" 65478,100.05,100,10005 "
" 65479,100.45,45,4520.25 "
" 65480,100.5,500,50250 "
" 65481,100.25,148,14837 "
" 65482,100.25,262,26265.5 "
" 65483,100.5,338,33969 "
" 65484,100.5,435,43717.5 "
" 65485,100.5,15,1507.5 "
" 65486,100.5,150,15075 "
" 65487,100.5,200,20100 "
" 65488,100.1,143,14314.3 "
" 65489,100.5,5,502.5 "
" 65490,100.5,981,98590.5 "
" 65491,100.5,67,6733.5 "
" 6,549,210,110,010,100.00 "
" 65493,100.85,70,7059.5 "
" 654,941,011,277,128,000.00 "
" 65495,100.5,160,16080 "
" 65496,100.5,20,2010 "
" 65497,101,31,3131 "
" 6,549,810,123,023,230.00 "
" 65499,101,20,2020 "
" 65500,101,62,6262 "
" 65501,101,20,2020 "
" 65502,101,38,3838 "
" 6,550,310,126,226,460.00 "
" 65504,101,85,8585 "
" 65505,101,20,2020 "
" 6,550,610,130,831,100.00 "
" 65507,101,20,2020 "
" 65508,101,20,2020 "
" 65509,101,90,9090 "
" 65510,101,23,2323 "
" 65511,101,20,2020 "
" 6,551,210,144,745,140.00 "
" 65513,101,10,1010 "
" 65514,101,12,1212 "
" 6,551,510,110,010,100.00 "
" 65516,101,8,808 "
" 6,551,710,110,010,100.00 "
" 6,551,810,180,080,800.00 "
" 65519,101,20,2020 "
" 6,552,010,110,010,100.00 "
" 6,552,110,162,362,920.00 "
" 65522,101,77,7777 "
" 65523,101,20,2020 "
" 655,241,011,423,143,000.00 "
" 6,552,510,187,087,870.00 "
" 65526,101,20,2020 "
" 6,552,710,155,355,850.00 "
" 65528,101.2,100,10120 "
" 65529,101.3,200,20260 "
" 65530,101.3,2559,259226.7 "
" 65531,101.3,100,10130 "
" 65532,101.3,100,10130 "
" 65533,101.25,2700,273375 "
" 65534,101.3,200,20260 "
" 65535,101.25,300,30375 "
" 65536,101.4,400,40560 "
" 65537,101.4,100,10140 "
" 65538,101.4,6,608.4 "
" 65539,101.4,114,11559.6 "
" 65540,101.3,20,2026 "
" 65541,101.3,80,8104 "
" 65542,101.3,20,2026 "
" 65543,101.3,20,2026 "
" 65544,101.3,20,2026 "
" 65545,101.3,20,2026 "
" 65546,101.3,20,2026 "
" 65547,101.3,20,2026 "
" 65548,101.3,778,78811.4 "
" 65549,101.3,202,20462.6 "
" 65550,101.3,98,9927.4 "
" 65551,101.3,71,7192.3 "
" 65552,101.3,831,84180.3 "
" 65553,101.35,550,55742.5 "
" 65554,101.4,70,7098 "
" 65555,101.4,100,10140 "
" 65556,101.4,1316,133442.4 "
" 65557,101.4,94,9531.6 "
" 65558,101.45,1897,192450.65 "
" 65559,101.45,200,20290 "
" 65560,101.45,612,62087.4 "
" 65561,101.45,500,50725 "
" 65562,101.4,875,88725 "
" 65563,101.4,86,8720.4 "
" 65564,101.4,125,12675 "
" 65565,101.1,500,50550 "
" 65566,101.4,500,50700 "
" 65567,101.1,923,93315.3 "
" 65568,101.1,27,2729.7 "
" 65569,101.1,414,41855.4 "
" 65570,101.1,1009,102009.9 "
" 65571,101.1,991,100190.1 "
" 65572,101.1,200,20220 "
" 65573,101.3,700,70910 "
" 65574,101.4,309,31332.6 "
" 65575,101.4,200,20280 "
" 65576,101.3,70,7091 "
" 65577,101.4,191,19367.4 "
" 65578,101.4,1859,188502.6 "
" 65579,101.4,1141,115697.4 "
" 65580,101.4,500,50700 "
" 65581,101.45,1359,137870.55 "
" 65582,101.45,500,50725 "
" 65583,101.45,333,33782.85 "
" 65584,101.45,167,16942.15 "
" 65585,101.45,783,79435.35 "
" 65586,101.45,324,32869.8 "
" 65587,101.45,250,25362.5 "
" 65588,101.45,176,17855.2 "
" 65589,101.45,1912,193972.4 "
" 65590,101.45,500,50725 "
" 65591,101.45,88,8927.6 "
" 65592,101.45,500,50725 "
" 65593,101.45,157,15927.65 "
" 65594,101.45,500,50725 "
" 65595,101.45,245,24855.25 "
" 65596,101.45,241,24449.45 "
" 65597,101.5,2188,222082 "
" 65598,101.25,267,27033.75 "
" 65599,101.25,10,1012.5 "
" 65600,101.1,200,20220 "
" 65601,101.1,105,10615.5 "
" 65602,101.25,300,30375 "
" 65603,101.25,3,303.75 "
" 65604,101.25,513,51941.25 "
" 65605,101.25,3,303.75 "
" 65606,101.25,400,40500 "
" 65607,101.25,84,8505 "
" 65608,101.25,66,6682.5 "
" 65609,101.25,184,18630 "
" 65610,101.4,2000,202800 "
" 65611,101.45,275,27898.75 "
" 65612,101.3,120,12156 "
" 65613,101.45,350,35507.5 "
" 65614,101.3,22,2228.6 "
" 65615,101.25,194,19642.5 "
" 65616,101.25,46,4657.5 "
" 65617,101.4,20,2028 "
" 65618,101.4,99,10038.6 "
" 65619,101.3,100,10130 "
" 65620,101.4,81,8213.4 "
" 65621,101.3,285,28870.5 "
" 65622,101.4,65,6591 "
" 65623,101.3,190,19247 "
" 65624,101.4,60,6084 "
" 65625,101.4,500,50700 "
" 65626,101.25,76,7695 "
" 65627,101.25,800,81000 "
" 65628,101.2,200,20240 "
" 65629,101.1,142,14356.2 "
" 65630,101.1,100,10110 "
" 65631,101.05,48,4850.4 "
" 65632,101.05,7,707.35 "
" 65633,101.05,7,707.35 "
" 65634,101.05,11,1111.55 "
" 65635,101.1,58,5863.8 "
" 65636,101.25,492,49815 "
" 65637,101.2,150,15180 "
" 65638,101.2,100,10120 "
" 65639,101.05,230,23241.5 "
" 65640,101.2,300,30360 "
" 65641,101.2,140,14168 "
" 65642,101.2,60,6072 "
" 65643,101.2,150,15180 "
" 65644,101.25,941,95276.25 "
" 65645,101.2,330,33396 "
" 65646,101.25,220,22275 "
" 65647,101.4,500,50700 "
" 65648,101.4,49,4968.6 "
" 65649,101.4,440,44616 "
" 65650,101.4,500,50700 "
" 65651,101.4,451,45731.4 "
" 65652,101.4,39,3954.6 "
" 65653,101.4,500,50700 "
" 65654,101.4,560,56784 "
" 65655,101.4,500,50700 "
" 65656,101.35,35,3547.25 "
" 65657,101.35,4,405.4 "
" 65658,101.35,100,10135 "
" 65659,101.35,361,36587.35 "
" 65660,101.3,148,14992.4 "
" 65661,101.35,200,20270 "
" 65662,101.35,300,30405 "
" 65663,101.35,264,26756.4 "
" 65664,101.4,91,9227.4 "
" 65665,101.4,940,95316 "
" 65666,101.45,1375,139493.75 "
" 65667,101.45,111,11260.95 "
" 65668,101.45,4145,420510.25 "
" 65669,101.45,100,10145 "
" 65670,101.5,82,8323 "
" 65671,101.45,100,10145 "
" 65672,101.45,100,10145 "
" 65673,101.45,100,10145 "
" 65674,101.5,200,20300 "
" 65675,101.5,230,23345 "
" 65676,101.5,250,25375 "
" 65677,101.5,114,11571 "
" 65678,101.5,100,10150 "
" 65679,101.5,200,20300 "
" 65680,101.5,100,10150 "
" 65681,101.5,300,30450 "
" 65682,101.5,44,4466 "
" 65683,101.5,342,34713 "
" 65684,101.05,197,19906.85 "
" 6,568,510,120,020,200.00 "
" 65686,100.25,357,35789.25 "
" 6,568,710,110,010,100.00 "
" 65688,101,90,9090 "
" 65689,101.25,700,70875 "
" 65690,101.25,110,11137.5 "
" 6,569,110,110,010,100.00 "
" 6,569,210,144,044,440.00 "
" 6,569,310,110,010,100.00 "
" 65694,101.25,700,70875 "
" 65695,101.25,2910,294637.5 "
" 65696,101.2,250,25300 "
" 65697,101.2,250,25300 "
" 65698,101.25,2550,258187.5 "
" 65699,101.25,700,70875 "
" 65700,100.4,492,49396.8 "
" 65701,100.25,69,6917.25 "
" 6,570,210,112,812,920.00 "
" 6,570,310,110,010,100.00 "
" 65704,101,57,5757 "
" 65705,101,4,404 "
" 65706,101,43,4343 "
" 6,570,710,110,010,100.00 "
" 65708,101,76,7676 "
" 65709,101,79,7979 "
" 6,571,010,110,010,100.00 "
" 65711,101,7,707 "
" 6,571,210,110,010,100.00 "
" 6,571,310,110,010,100.00 "
" 65714,101,57,5757 "
" 65715,101,43,4343 "
" 657,161,011,206,121,000.00 "
" 65717,100.5,500,50250 "
" 65718,100.3,118,11835.4 "
" 65719,100.3,382,38314.6 "
" 65720,100.25,288,28872 "
" 65721,100.25,330,33082.5 "
" 65722,100.5,100,10050 "
" 65723,100.5,455,45727.5 "
" 65724,100.5,500,50250 "
" 65725,100.5,455,45727.5 "
" 65726,100.5,275,27637.5 "
" 6,572,710,110,110,200.00 "
" 6,572,810,171,372,010.00 "
" 6,572,910,143,644,030.00 "
" 65730,100.3,357,35807.1 "
" 65731,100.3,357,35807.1 "
" 65732,100.3,357,35807.1 "
" 65733,100.3,216,21664.8 "
" 65734,100.5,1000,100500 "
" 65735,100.5,20,2010 "
" 65736,100.7,330,33231 "
" 65737,100.75,20,2015 "
" 65738,100.7,500,50350 "
" 65739,100.5,15,1507.5 "
" 65740,100.75,2500,251875 "
" 65741,100.5,1678,168639 "
" 65742,100.5,322,32361 "
" 65743,100.75,357,35967.75 "
" 65744,101.7,50,5085 "
" 65745,101.4,187,18961.8 "
" 65746,101,34,3434 "
" 65747,101.5,3,304.5 "
" 65748,101.5,32,3248 "
" 6,574,910,131,431,710.00 "
" 6,575,010,158,659,180.00 "
" 65751,100.65,80,8052 "
" 65752,98.5,300,29550 "
" 65753,98,104,10192 "
" 65754,98,164,16072 "
" 65755,98,232,22736 "
" 65756,98,2,196 "
" 6,575,710,017,917,900.00 "
" 65758,98.1,50,4905 "
" 65759,98.1,50,4905 "
" 65760,98.1,250,24525 "
" 65761,99,110,10890 "
" 65762,99.1,98,9711.8 "
" 65763,99.5,216,21492 "
" 65764,99.95,615,61469.25 "
" 65765,100,90,9000 "
" 65766,100,10,1000 "
" 65767,99.1,120,11892 "
" 65768,99.5,533,53033.5 "
" 65769,99.1,282,27946.2 "
" 65770,99,410,40590 "
" 65771,99,690,68310 "
" 65772,99,440,43560 "
" 65773,99,350,34650 "
" 65774,99.1,218,21603.8 "
" 65775,99.1,4000,396400 "
" 65776,98.4,250,24600 "
" 65777,98.45,1000,98450 "
" 65778,98.4,750,73800 "
" 65779,98.4,5000,492000 "
" 65780,98.4,100,9840 "
" 65781,98.4,189,18597.6 "
" 65782,98.4,43,4231.2 "
" 65783,98.35,68,6687.8 "
" 65784,98.4,17,1672.8 "
" 65785,98.35,1132,111332.2 "
" 65786,98.4,64,6297.6 "
" 65787,98.4,20,1968 "
" 65788,98.4,837,82360.8 "
" 65789,98.5,2143,211085.5 "
" 65790,98.5,857,84414.5 "
" 65791,98.5,350,34475 "
" 65792,98.5,2000,197000 "
" 65793,98.5,1793,176610.5 "
" 65794,98.3,245,24083.5 "
" 65795,98.3,300,29490 "
" 65796,98.3,350,34405 "
" 65797,98.5,2895,285157.5 "
" 65798,98.3,105,10321.5 "
" 65799,98.5,2962,291757 "
" 65800,98.5,38,3743 "
" 65801,98.3,815,80114.5 "
" 65802,98.4,26,2558.4 "
" 65803,98.4,200,19680 "
" 65804,98.4,2374,233601.6 "
" 65805,98.4,255,25092 "
" 65806,98.9,546,53999.4 "
" 65807,99,300,29700 "
" 65808,99.3,110,10923 "
" 65809,99,100,9900 "
" 65810,99,950,94050 "
" 65811,99,47,4653 "
" 65812,98.9,1,98.9 "
" 65813,98.55,2000,197100 "
" 65814,98.9,222,21955.8 "
" 65815,98.9,199,19681.1 "
" 65816,98.9,4579,452863.1 "
" 65817,98.55,18,1773.9 "
" 65818,98.55,227,22370.85 "
" 65819,98.55,176,17344.8 "
" 65820,98.6,300,29580 "
" 65821,98.55,421,41489.55 "
" 65822,98.6,63,6211.8 "
" 65823,98.6,37,3648.2 "
" 65824,98.55,160,15768 "
" 65825,98.85,200,19770 "
" 65826,98.85,181,17891.85 "
" 65827,98.6,678,66850.8 "
" 65828,98.85,54,5337.9 "
" 65829,98.9,390,38571 "
" 65830,98.9,240,23736 "
" 65831,98.95,465,46011.75 "
" 65832,99,340,33660 "
" 65833,99,620,61380 "
" 65834,98.9,1075,106317.5 "
" 65835,99,1238,122562 "
" 65836,99,1,99 "
" 65837,99,530,52470 "
" 65838,99.2,1430,141856 "
" 65839,99.2,70,6944 "
" 65840,99.2,1000,99200 "
" 65841,99,361,35739 "
" 65842,99,368,36432 "
" 65843,99,2,198 "
" 65844,99,53,5247 "
" 65845,99,12,1188 "
" 65846,99,2435,241065 "
" 65847,99,205,20295 "
" 65848,99,100,9900 "
" 65849,99.3,1090,108237 "
" 65850,99.2,150,14880 "
" 65851,99.25,500,49625 "
" 65852,99.15,250,24787.5 "
" 65853,99.4,250,24850 "
" 65854,99.45,250,24862.5 "
" 65855,99.45,115,11436.75 "
" 65856,99.5,987,98206.5 "
" 65857,99.5,550,54725 "
" 65858,99.3,500,49650 "
" 65859,99.3,500,49650 "
" 65860,99.3,10,993 "
" 65861,99.3,2990,296907 "
" 65862,99.9,100,9990 "
" 65863,99.3,10,993 "
" 65864,99.3,290,28797 "
" 65865,99.3,700,69510 "
" 65866,99.95,500,49975 "
" 65867,99.9,150,14985 "
" 65868,99.95,200,19990 "
" 65869,99.95,400,39980 "
" 65870,99.95,500,49975 "
" 65871,99.95,300,29985 "
" 6,587,210,017,517,500.00 "
" 65873,99.95,450,44977.5 "
" 65874,99.5,150,14925 "
" 65875,99.5,84,8358 "
" 65876,99.8,79,7884.2 "
" 65877,99.8,59,5888.2 "
" 65878,99.8,1041,103891.8 "
" 65879,99.9,159,15884.1 "
" 65880,99.9,19,1898.1 "
" 65881,99.9,152,15184.8 "
" 65882,99.9,72,7192.8 "
" 6,588,310,092,292,200.00 "
" 65884,100,80,8000 "
" 6,588,510,012,712,700.00 "
" 65886,100,36,3600 "
" 65887,100,25,2500 "
" 65888,99.95,550,54972.5 "
" 65889,99.9,55,5494.5 "
" 65890,99.9,215,21478.5 "
" 6,589,110,022,322,300.00 "
" 6,589,210,021,321,300.00 "
" 65893,100,10,1000 "
" 6,589,410,012,012,000.00 "
" 65895,100,62,6200 "
" 6,589,610,049,249,200.00 "
" 6,589,710,022,622,600.00 "
" 65898,99.5,40,3980 "
" 65899,99.5,51,5074.5 "
" 65900,99.5,37,3681.5 "
" 65901,99.5,178,17711 "
" 65902,99.5,300,29850 "
" 65903,99.5,100,9950 "
" 65904,99.5,100,9950 "
" 65905,99.1,218,21603.8 "
" 65906,99.5,11,1094.5 "
" 65907,99.4,1500,149100 "
" 65908,99.5,111,11044.5 "
" 65909,99.5,89,8855.5 "
" 65910,99.5,411,40894.5 "
" 65911,99.5,160,15920 "
" 65912,99.8,6,598.8 "
" 659,131,001,000,100,000.00 "
" 65914,101.5,77,7815.5 "
" 65915,101.75,17,1729.75 "
" 6,591,610,210,010,200.00 "
" 65917,101.75,47,4782.25 "
" 6,591,810,215,015,300.00 "
" 65919,102.5,292,29930 "
" 6,592,010,277,378,840.00 "
" 6,592,110,221,521,930.00 "
" 65922,101.75,320,32560 "
" 65923,101.75,316,32153 "
" 65924,101.75,250,25437.5 "
" 65925,101.75,77,7834.75 "
" 659,261,021,350,137,000.00 "
" 65927,102,12,1224 "
" 6,592,810,250,051,000.00 "
" 65929,102.1,200,20420 "
" 65930,102.25,3000,306750 "
" 65931,102.25,957,97853.25 "
" 65932,102.1,43,4390.3 "
" 65933,102.25,23,2351.75 "
" 65934,102.4,1000,102400 "
" 65935,102.4,500,51200 "
" 65936,102.4,500,51200 "
" 65937,102.4,138,14131.2 "
" 65938,102.4,500,51200 "
" 65939,102.4,362,37068.8 "
" 65940,102.5,108,11070 "
" 65941,102.5,100,10250 "
" 65942,102.85,202,20775.7 "
" 65943,102.7,564,57922.8 "
" 65944,102.85,318,32706.3 "
" 65945,102.85,263,27049.55 "
